analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
20,transformation,,,,,,"In Experiment 2, a Bonferroni-corrected paired t-test contrasted identification accuracy for similar versus related pairs. No significant difference emerged, t(23) = 2.26, d = 0.46, p = .202, indicating comparable difficulty in distinguishing similar exemplars from conceptually related but visually distinct images.","During encoding, the mean identification rates for pair types were computed (see Table 2) and submitted to a single-factor repeated measures ANOVA. For all pairwise comparisons, Bonferroni correction was used.",,"##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC), 
            sd(Slide1.ACC))
#encoding accuracy rate identical=0.9916,related=0.8187,similar=0.8770,unrelated=0.9625
...

#####data cleaning##
## Exclude 1- incorrect identification trials(Slide1.ACC), 2-no response trials (Slide1.RESP)

initial_trials <- nrow(d2)  # Initial total number of trials

d2 <- d2%>% filter(Slide1.RESP!="""")
excluded_trials1 <- initial_trials - nrow(d2)  # Excluded trials after removing NA responses

d2a<- d2 %>% filter(Slide1.ACC != ""0"")
excluded_trials2 <- nrow(d2) - nrow(d2a)  # Excluded trials after filtering Slide1.ACC != 0
...

#summarization code - after NA trials excluded:

s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = sum(Slide1.ACC) / n())
#encoding accuracy rate identical=0.996,related=0.836,similar=0.896,unrelated=0.977",,1,
20,inference criterion,"For all analyses, the alpha level was set at .05. For all pairwise comparisons, Bonferroni correction was used.",0.0,"s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:165-169,1,"In Experiment 2, a Bonferroni-corrected paired t-test contrasted identification accuracy for similar versus related pairs. No significant difference emerged, t(23) = 2.26, d = 0.46, p = .202, indicating comparable difficulty in distinguishing similar exemplars from conceptually related but visually distinct images.","For all analyses, the alpha level was set at .05. For all pairwise comparisons, Bonferroni correction was used.",,"### ACCuracy Pairwise comparisons 
s2 %>% ungroup () %>%
  t_test(mean_test_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_test_acc~type,paired = T,
           var.equal = T) %>% print()",,1,1
21,model specification,"Pairwise comparisons […] The identification
rate was higher for unrelated pairs compared to
related and similar pairs [related versus unrelated, t(23) =
7.72, d = 1.58, p < .001;",0.0,"s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:165-169,1,"In Experiment 2, a Bonferroni-corrected paired t-test compared identification accuracy for unrelated versus related pairs. Unrelated pairs were identified significantly more accurately than related pairs, t(23) = 7.72, d = 1.58, p < .001, suggesting that clearly unrelated pairings were easier to categorize than nuanced conceptual relations.","Pairwise comparisons showed that identical pairs were identified more than related and similar pairs [ identical versus related: t(23) = 10.20, d = 2.07, p < .001, identical versus similar: t(23) = 4.60, d = 0.94, p < .001]. For unrelated pairs, there was a numerical trend, but no significant differences, t(23) = 2.81, d = 0.57, p = .06. The identification rate of similar and related pairs did not differ, t(23) = 2.26, d = 0.46, p = .202. The identification rate was higher for unrelated pairs compared to related and similar pairs [ related versus unrelated, t(23) = 7.72, d = 1.58, p < .001; similar versus unrelated, t(23) = 3.38, d = 0.69, p = .015].",,"### ACCuracy Pairwise comparisons 
s2 %>% ungroup () %>%
  t_test(mean_test_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_test_acc~type,paired = T,
           var.equal = T) %>% print()",,1,1
21,variable specification,"Pairwise comparisons […] The identification
rate was higher for unrelated pairs compared to
related and similar pairs [related versus unrelated, t(23) =
7.72, d = 1.58, p < .001;",0.0,"d2<- read.csv(file='identical-exp2.csv')


##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC)) [...] s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:130-140;165-69,1,"In Experiment 2, a Bonferroni-corrected paired t-test compared identification accuracy for unrelated versus related pairs. Unrelated pairs were identified significantly more accurately than related pairs, t(23) = 7.72, d = 1.58, p < .001, suggesting that clearly unrelated pairings were easier to categorize than nuanced conceptual relations.","Identification Accuracy
During encoding, the mean identification rates for pair types were computed (see Table 2) and submitted to a single-factor repeated measures ANOVA. This analysis revealed that there are significant differences in identification accuracy between pair types, F(3,69) = 28.17, MSE = .005, p < .001, ηp2 = .55. Pairwise comparisons showed that identical pairs were identified more than related and similar pairs [ identical versus related: t(23) = 10.20, d = 2.07, p < .001, identical versus similar: t(23) = 4.60, d = 0.94, p < .001]. For unrelated pairs, there was a numerical trend, but no significant differences, t(23) = 2.81, d = 0.57, p = .06. The identification rate of similar and related pairs did not differ, t(23) = 2.26, d = 0.46, p = .202. The identification rate was higher for unrelated pairs compared to related and similar pairs [ related versus unrelated, t(23) = 7.72, d = 1.58, p < .001; similar versus unrelated, t(23) = 3.38, d = 0.69, p = .015].",,"##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC), 
            sd(Slide1.ACC))
#encoding accuracy rate identical=0.9916,related=0.8187,similar=0.8770,unrelated=0.9625
# Assuming 'd2' is your data frame with paired observations
# Columns 'Subject', 'type', and 'Slide1.ACC' represent the paired measurements



a2<- ezANOVA(data = s2,
             dv = mean_encode_acc,
             wid = Subject,
             within = .(type),
             #between = .(bias),
             type = 2,
             return_aov = FALSE,
             detailed = T) %>%
  get_pes() %>% select(Effect,DFn,DFd,SSd,F,p,pes) %>% filter(Effect!='(Intercept)') %>%
  mutate_if(is.double,round,4) %>% pastey() %>% print()
##Anova shows that difference is significant


s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()
###identical-unrelated, related-similar encoding acc rate is not different, others differ.",,1,1
21,transformation,"During encoding, the mean identification rates for pair
types were computed (see Table 2) and submitted to a
single-factor repeated measures ANOVA.",0.0,"d2<- read.csv(file='identical-exp2.csv')


##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))",identical_anayleses.R:130-140,1,"In Experiment 2, a Bonferroni-corrected paired t-test compared identification accuracy for unrelated versus related pairs. Unrelated pairs were identified significantly more accurately than related pairs, t(23) = 7.72, d = 1.58, p < .001, suggesting that clearly unrelated pairings were easier to categorize than nuanced conceptual relations.","During encoding, the mean identification rates for pair types were computed (see Table 2) and submitted to a single-factor repeated measures ANOVA.",,"d2<- read.csv(file='identical-exp2.csv')

##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC), 
            sd(Slide1.ACC))
...
#####data cleaning##
## Exclude 1- incorrect identification trials(Slide1.ACC), 2-no response trials (Slide1.RESP)

initial_trials <- nrow(d2)  # Initial total number of trials

d2 <- d2%>% filter(Slide1.RESP!="""")
excluded_trials1 <- initial_trials - nrow(d2)  # Excluded trials after removing NA responses


d2a<- d2 %>% filter(Slide1.ACC != ""0"")
excluded_trials2 <- nrow(d2) - nrow(d2a)  # Excluded trials after filtering Slide1.ACC != 0
...
#summarization code - after NA trials excluded:

s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = sum(Slide1.ACC) / n())",,1,1
21,variable specification,"Pairwise comparisons […] The identification
rate was higher for unrelated pairs compared to
related and similar pairs [related versus unrelated, t(23) =
7.72, d = 1.58, p < .001;",0.0,"d2<- read.csv(file='identical-exp2.csv')


##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC)) [...] s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:130-140;165-69,1,"In Experiment 2, a Bonferroni-corrected paired t-test compared identification accuracy for unrelated versus related pairs. Unrelated pairs were identified significantly more accurately than related pairs, t(23) = 7.72, d = 1.58, p < .001, suggesting that clearly unrelated pairings were easier to categorize than nuanced conceptual relations.","Identification Accuracy
During encoding, the mean identification rates for pair types were computed (see Table 2) and submitted to a single-factor repeated measures ANOVA. This analysis revealed that there are significant differences in identification accuracy between pair types, F(3,69) = 28.17, MSE = .005, p < .001, ηp2 = .55. Pairwise comparisons showed that identical pairs were identified more than related and similar pairs [ identical versus related: t(23) = 10.20, d = 2.07, p < .001, identical versus similar: t(23) = 4.60, d = 0.94, p < .001]. For unrelated pairs, there was a numerical trend, but no significant differences, t(23) = 2.81, d = 0.57, p = .06. The identification rate of similar and related pairs did not differ, t(23) = 2.26, d = 0.46, p = .202. The identification rate was higher for unrelated pairs compared to related and similar pairs [ related versus unrelated, t(23) = 7.72, d = 1.58, p < .001; similar versus unrelated, t(23) = 3.38, d = 0.69, p = .015].",,"##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC), 
            sd(Slide1.ACC))
#encoding accuracy rate identical=0.9916,related=0.8187,similar=0.8770,unrelated=0.9625
# Assuming 'd2' is your data frame with paired observations
# Columns 'Subject', 'type', and 'Slide1.ACC' represent the paired measurements



a2<- ezANOVA(data = s2,
             dv = mean_encode_acc,
             wid = Subject,
             within = .(type),
             #between = .(bias),
             type = 2,
             return_aov = FALSE,
             detailed = T) %>%
  get_pes() %>% select(Effect,DFn,DFd,SSd,F,p,pes) %>% filter(Effect!='(Intercept)') %>%
  mutate_if(is.double,round,4) %>% pastey() %>% print()
##Anova shows that difference is significant


s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()
###identical-unrelated, related-similar encoding acc rate is not different, others differ.",,1,1
21,transformation,,,,,,"In Experiment 2, a Bonferroni-corrected paired t-test compared identification accuracy for unrelated versus related pairs. Unrelated pairs were identified significantly more accurately than related pairs, t(23) = 7.72, d = 1.58, p < .001, suggesting that clearly unrelated pairings were easier to categorize than nuanced conceptual relations.","During encoding, the mean identification rates for pair types were computed (see Table 2) and submitted to a single-factor repeated measures ANOVA.",,"d2<- read.csv(file='identical-exp2.csv')

##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC), 
            sd(Slide1.ACC))
...
#####data cleaning##
## Exclude 1- incorrect identification trials(Slide1.ACC), 2-no response trials (Slide1.RESP)

initial_trials <- nrow(d2)  # Initial total number of trials

d2 <- d2%>% filter(Slide1.RESP!="""")
excluded_trials1 <- initial_trials - nrow(d2)  # Excluded trials after removing NA responses


d2a<- d2 %>% filter(Slide1.ACC != ""0"")
excluded_trials2 <- nrow(d2) - nrow(d2a)  # Excluded trials after filtering Slide1.ACC != 0
...
#summarization code - after NA trials excluded:

s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))
#summarization code
s2_table <- d2%>% group_by(type) %>%
  summarise(mean_encode_acc = sum(Slide1.ACC) / n())",,1,
21,inference criterion,"For all analyses, the alpha level was set at .05. For all pairwise comparisons, Bonferroni correction was used.",0.0,"s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:165-169,1,"In Experiment 2, a Bonferroni-corrected paired t-test compared identification accuracy for unrelated versus related pairs. Unrelated pairs were identified significantly more accurately than related pairs, t(23) = 7.72, d = 1.58, p < .001, suggesting that clearly unrelated pairings were easier to categorize than nuanced conceptual relations.","For all analyses, the alpha level was set at .05. For all pairwise comparisons, Bonferroni correction was used.",,"s2 %>% ungroup () %>%
  t_test(mean_test_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()",,1,1
22,model specification,"Pairwise comparisons […] similar versus unrelated, t(23) = 3.38,
d = 0.69, p = .015].",0.0,"s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:165-169,1,"In Experiment 1, a Bonferroni-corrected paired t-test compared recognition accuracy for unrelated versus related pairs. Unrelated images did not differ significantly from related images in recognition accuracy, t(23) = 2.72, d = 0.55, p = .074, though the numerical pattern suggested somewhat poorer performance for unrelated items.","Table 1 shows the accuracy rate for the cued 4-AFC recognition performance of participants across the four pair types (identical, similar, related, and unrelated). The single-factor repeated measures ANOVA showed that the accuracy rate significantly differed among pair types, F(3, 69) = 7.46, MSE = .004, p < .001, ηp2 = .24. Pairwise comparisons indicated that the accuracy rate of identical, similar, and related pairs did not significantly differ from each other, [ similar versus identical: t(23) = 1.42, d = 0.29, p = 1.00; related versus identical: t(23) = 2.00, d = 0.41, p = .344; similar versus related pairs: t(23) = 0.72, d = 0.15, p = 1.00]. However, identical pairs’ accuracy rate was higher than unrelated ones, t(23) = 3.98,d = 0.81, p = .004. Unrelated images’ accuracy rate did not significantly differ from related ones, t(23) = 2.72, d = .55,p = .074, and similar ones, t(23) = 2.80 ,d = 0.57, p = .061.",,"s1 %>% ungroup () %>%
  t_test(mean_test_acc~type_correct,paired = T,var.equal = T,
         p.adjust.method = ""bonferroni"") %>% print()",,1,1
22,variable specification,"Pairwise comparisons […] similar versus unrelated, t(23) = 3.38,
d = 0.69, p = .015].",0.0,"d2<- read.csv(file='identical-exp2.csv')


##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC)) [...] s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:130-140;165-69,1,"In Experiment 1, a Bonferroni-corrected paired t-test compared recognition accuracy for unrelated versus related pairs. Unrelated images did not differ significantly from related images in recognition accuracy, t(23) = 2.72, d = 0.55, p = .074, though the numerical pattern suggested somewhat poorer performance for unrelated items.","Table 1 shows the accuracy rate for the cued 4-AFC recognition performance of participants across the four pair types (identical, similar, related, and unrelated). Unrelated images’ accuracy rate did not significantly differ from related ones, t(23) = 2.72, d = .55,p = .074, and similar ones, t(23) = 2.80 ,d = 0.57, p = .061.",,"s1<- d1 %>% group_by(Subject,type_correct) %>%
  summarise(mean_test_acc=mean(test_Slide2.ACC == 1), mean_conf = mean(confidence.RESP))

s1<- s1  %>%
  mutate_if(is.character,as.factor) %>%
  mutate(sub=as.factor(Subject))

a1<- ezANOVA(data = s1,
                dv = mean_test_acc,
                wid = sub,
                within = .(type_correct),
                type = 2,
                return_aov = FALSE,
                detailed = T) %>%
  get_pes() %>% select(Effect,DFn,DFd,SSd,F,p,pes) %>% filter(Effect!='(Intercept)') %>%
  mutate_if(is.double,round,4) %>% pastey() %>% print()

s1 %>% ungroup () %>%
  t_test(mean_test_acc~type_correct,paired = T,var.equal = T,
         p.adjust.method = ""bonferroni"") %>% print()",,1,1
22,transformation,"During encoding, the mean identification rates for pair
types were computed (see Table 2) and submitted to a
single-factor repeated measures ANOVA.",0.0,"d2<- read.csv(file='identical-exp2.csv')


##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC))",identical_anayleses.R:130-140,1,"In Experiment 1, a Bonferroni-corrected paired t-test compared recognition accuracy for unrelated versus related pairs. Unrelated images did not differ significantly from related images in recognition accuracy, t(23) = 2.72, d = 0.55, p = .074, though the numerical pattern suggested somewhat poorer performance for unrelated items.","Table 1 shows the accuracy rate for the cued 4-AFC
recognition performance of participants across the four
pair types (identical, similar, related, and unrelated). ... The actual recall was calculated by
multiplying the percent correct recognition by 100 to provide a comparison between JOLs (predicted) and percent correct (actual) recognition.",,"s1<- d1 %>% group_by(Subject,type_correct) %>%
  summarise(mean_test_acc=mean(test_Slide2.ACC == 1), mean_conf = mean(confidence.RESP))

...

s1<- s1  %>%
  mutate_if(is.character,as.factor) %>%
  mutate(sub=as.factor(Subject))

...

s1 %>% ungroup () %>%
  t_test(mean_test_acc~type_correct,paired = T,var.equal = T,
         p.adjust.method = ""bonferroni"") %>% print()",,1,1
22,variable specification,"Pairwise comparisons […] similar versus unrelated, t(23) = 3.38,
d = 0.69, p = .015].",0.0,"d2<- read.csv(file='identical-exp2.csv')


##-------------------------------------Exp2 encoding Accuracy----------------------------

##I run this analyses without excluding any trials, because the original summary data allying whit this
## if I run the analyses without any exclusion 

#summarization code
s2 <- d2%>% group_by(Subject, type) %>%
  summarise(mean_encode_acc = mean(Slide1.ACC)) [...] s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:130-140;165-69,1,"In Experiment 1, a Bonferroni-corrected paired t-test compared recognition accuracy for unrelated versus related pairs. Unrelated images did not differ significantly from related images in recognition accuracy, t(23) = 2.72, d = 0.55, p = .074, though the numerical pattern suggested somewhat poorer performance for unrelated items.","Table 1 shows the accuracy rate for the cued 4-AFC recognition performance of participants across the four pair types (identical, similar, related, and unrelated). Unrelated images’ accuracy rate did not significantly differ from related ones, t(23) = 2.72, d = .55,p = .074, and similar ones, t(23) = 2.80 ,d = 0.57, p = .061.",,"s1<- d1 %>% group_by(Subject,type_correct) %>%
  summarise(mean_test_acc=mean(test_Slide2.ACC == 1), mean_conf = mean(confidence.RESP))

s1<- s1  %>%
  mutate_if(is.character,as.factor) %>%
  mutate(sub=as.factor(Subject))

a1<- ezANOVA(data = s1,
                dv = mean_test_acc,
                wid = sub,
                within = .(type_correct),
                type = 2,
                return_aov = FALSE,
                detailed = T) %>%
  get_pes() %>% select(Effect,DFn,DFd,SSd,F,p,pes) %>% filter(Effect!='(Intercept)') %>%
  mutate_if(is.double,round,4) %>% pastey() %>% print()

s1 %>% ungroup () %>%
  t_test(mean_test_acc~type_correct,paired = T,var.equal = T,
         p.adjust.method = ""bonferroni"") %>% print()",,1,1
22,transformation,,,,,,"In Experiment 1, a Bonferroni-corrected paired t-test compared recognition accuracy for unrelated versus related pairs. Unrelated images did not differ significantly from related images in recognition accuracy, t(23) = 2.72, d = 0.55, p = .074, though the numerical pattern suggested somewhat poorer performance for unrelated items.","Table 1 shows the accuracy rate for the cued 4-AFC
recognition performance of participants across the four
pair types (identical, similar, related, and unrelated). ... The actual recall was calculated by
multiplying the percent correct recognition by 100 to provide a comparison between JOLs (predicted) and percent correct (actual) recognition.",,"s1<- d1 %>% group_by(Subject,type_correct) %>%
  summarise(mean_test_acc=mean(test_Slide2.ACC == 1), mean_conf = mean(confidence.RESP))

...

s1<- s1  %>%
  mutate_if(is.character,as.factor) %>%
  mutate(sub=as.factor(Subject))

...

s1 %>% ungroup () %>%
  t_test(mean_test_acc~type_correct,paired = T,var.equal = T,
         p.adjust.method = ""bonferroni"") %>% print()",,1,
22,inference criterion,"For all analyses, the alpha level was set at .05. For all pairwise comparisons, Bonferroni correction was used.",0.0,"s2 %>% ungroup () %>%
  t_test(mean_encode_acc~type,paired = T,var.equal = T , 
         p.adjust.method = ""bonferroni"") %>% print()

s2 %>% ungroup () %>%
  cohens_d(mean_encode_acc~type,paired = T,
           var.equal = T) %>% print()",identical_anayleses.R:165-169,1,"In Experiment 1, a Bonferroni-corrected paired t-test compared recognition accuracy for unrelated versus related pairs. Unrelated images did not differ significantly from related images in recognition accuracy, t(23) = 2.72, d = 0.55, p = .074, though the numerical pattern suggested somewhat poorer performance for unrelated items.","For all analyses, the alpha level was set at .05. For all pairwise comparisons, Bonferroni correction was used. ... Unrelated images’ accuracy rate did not significantly differ from related ones, t(23) = 2.72, d = .55, p = .074, and similar ones, t(23) = 2.80, d = 0.57, p = .061.",,"s1 %>% ungroup () %>%
  t_test(mean_test_acc~type_correct,paired = T,var.equal = T,
         p.adjust.method = ""bonferroni"") %>% print()",,1,1
23,model specification,"For encoding, the median first keypress response latency
(identification response times [RTs]) was calculated separately
for all pair types for each participant (see Table 2),
excluding trials in which participants misidentified the pair
types or did not respond at all (exclusion rate = 8.75%), and
the means of the medians were submitted to a repeated
measures ANOVA. The analysis shows that the pair type
had a significant effect on first keypress latency, F(3,69) =
80.13, MSE = 48,098.85, p < .001, ηp
2 = .78.",0.0,"c2<- ezANOVA(data = rt_data ,
             dv = Mean_Median_Reaction_Time,
             wid = Subject,
             within = .(type),
             #between = .(bias),
             type = 2,
             return_aov = FALSE,
             detailed = T)",identical_anayleses.R:249-256,1,"In Experiment 2, a repeated-measures ANOVA tested whether median identification RTs differed across pair types. Pair type significantly affected identification speed, F(3,69) = 80.13, MSE = 48,098.85, p < .001, ηp² = .78, indicating strong processing-fluency differences between relationship types.","For encoding, the median first keypress response latency (identification response times [RTs]) was calculated separately for all pair types for each participant (see Table 2), excluding trials in which participants misidentified the pair types or did not respond at all (exclusion rate = 8.75%), and the means of the medians were submitted to a repeated measures ANOVA. The analysis shows that the pair type had a significant effect on first keypress latency, F(3,69) = 80.13, MSE = 48,098.85, p < .001, ηp2 = .78.",,"c2<- ezANOVA(data = rt_data ,
             dv = Mean_Median_Reaction_Time,
             wid = Subject,
             within = .(type),
             #between = .(bias),
             type = 2,
             return_aov = FALSE,
             detailed = T) %>%
  get_pes() %>% select(Effect,DFn,DFd,SSd,F,p,pes) %>% filter(Effect!='(Intercept)') %>%
  mutate_if(is.double,round,4) %>% pastey() %>% print()",,1,1
23,variable specification,"For encoding, the median first keypress response latency
(identification response times [RTs]) was calculated separately
for all pair types for each participant (see Table 2),
excluding trials in which participants misidentified the pair
types or did not respond at all (exclusion rate = 8.75%), and
the means of the medians were submitted to a repeated
measures ANOVA. The analysis shows that the pair type
had a significant effect on first keypress latency, F(3,69) =
80.13, MSE = 48,098.85, p < .001, ηp
2 = .78.",0.0,"d2<- read.csv(file='experiment 2_encode.csv') […] c2<- ezANOVA(data = rt_data ,
             dv = Mean_Median_Reaction_Time,
             wid = Subject,
             within = .(type),
             #between = .(bias),
             type = 2,
             return_aov = FALSE,
             detailed = T)",identical_anayleses.R:244;249-256,1,"In Experiment 2, a repeated-measures ANOVA tested whether median identification RTs differed across pair types. Pair type significantly affected identification speed, F(3,69) = 80.13, MSE = 48,098.85, p < .001, ηp² = .78, indicating strong processing-fluency differences between relationship types.","For encoding, the median first keypress response latency (identification response times [RTs]) was calculated separately for all pair types for each participant (see Table 2), excluding trials in which participants misidentified the pair types or did not respond at all (exclusion rate = 8.75%), and the means of the medians were submitted to a repeated measures ANOVA. The analysis shows that the pair type had a significant effect on first keypress latency, F(3,69) = 80.13, MSE = 48,098.85, p < .001, ηp2 = .78.",,"####---------------------------Experiment 2 - Encoding task response time--------------------------
d2<- read.csv(file='experiment 2_encode.csv')

##Exclude:  Incorrect identification trials,No response trials
initial_trials<- nrow(d2)
d2 <- d2%>% filter(Slide1.RESP!="""" & Slide1.ACC != ""0"")
excluded_trials <- initial_trials - nrow(d2) 
cat(""Total Excluded Trials after filtering Slide1.ACC != 0: and NA"", excluded_trials, ""\n"")
# Calculate the percentages
percentage_excluded<- (excluded_trials / initial_trials) * 100


#median RT for every subject
median_reaction_times <- d2 %>%
  group_by(Subject,type) %>%
  mutate(Median_Reaction_Time = median(Slide1.RT))

# Step 2: Calculate Mean Median Reaction Time for Each Item Type
rt_data<- median_reaction_times %>%
  group_by(Subject,type) %>%
  summarise(Mean_Median_Reaction_Time = mean(Median_Reaction_Time))

rt_data %>% group_by(type)%>%summarise(mean(Mean_Median_Reaction_Time))

#######################################

c2<- ezANOVA(data = rt_data ,
             dv = Mean_Median_Reaction_Time,
             wid = Subject,
             within = .(type),
             #between = .(bias),
             type = 2,
             return_aov = FALSE,
             detailed = T) %>%
  get_pes() %>% select(Effect,DFn,DFd,SSd,F,p,pes) %>% filter(Effect!='(Intercept)') %>%
  mutate_if(is.double,round,4) %>% pastey() %>% print()",,1,1
