analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
36,transformation,,,,,,"Study 1 examined the Pearson correlation between altruistic values and green behavioral intentions, finding r = .41, p < .01 (n = 913). Participants with stronger altruistic values expressed higher intentions to engage in pro-environmental behaviors.","For the assessment of participants’ value orientation, we included the Social Value Scale (Steg et al., 2014), an established self-report measure frequently used in pro-environmental behavior research (e.g., Lange & Dewitte, 2022 ). Participants responded on a 9-point Likert-scale between ranging from -1 ( Opposed to my guiding principles ) to 7 ( Supreme importance) regarding biospheric (four items, α = .90, M = 5.30, SD = 1.34), altruistic (four items, α = .78, M = 5.43, SD = 1.22), and egoistic values (five items, α = .79, M = 3.72, SD = 1.56). Participants’ intention to behave pro-environmentally was elicited with three items adopted from Mancha and Yoder (2015)  (α = .87). Participants responded on a 7-point Likert-scale from 1 (Extremely unlikely) to 7 (Extremely likely).",,"#create altruistic_values as average of svs_1, svs_6, svs_9, svs_13
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(altruistic_values = sum(svs_1, svs_6, svs_9, svs_13)/4)

#create average of greenintention
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(greenintention = mean(greenintention1, greenintention2, greenintention3, greenintention4, greenintention5, greenintention6, greenintention7)) 

#create average of greenintention
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(greenintentionmy = mean(greenintention1, greenintention2, greenintention3))",,,
36,inference criterion,,,,,,"Study 1 examined the Pearson correlation between altruistic values and green behavioral intentions, finding r = .41, p < .01 (n = 913). Participants with stronger altruistic values expressed higher intentions to engage in pro-environmental behaviors.","These were trend skepticism: r = .28, 95% CI [0.22, 0.34], p < .001; attribution skepticism: r = .28, 95% CI [0.24, 0.36], p < .001; perceived impact of climate change: r = -.23, 95% CI [-0.29, -0.17], p < .001; the three factors of the New-Environmental Paradigm, limits to growth: r = .33, 95% CI [0.27, 0.39], p < .001; anti-anthropocentrism: r = .32, 95% CI [0.27, 0.38], p < .001; and concern about ecological damage: r = .50, 95% CI [0.45, 0.55], p < .001; as well as egoistic: r = -.03, 95% CI [-0.09, 0.03], p < .001; altruistic: r = .38, 95% CI [0.32, 0.43], p < .001; and biospheric: r = .38, 95% CI [0.32, 0.43], p < .001; values. Table 2 displays all correlational results.

Note. SIBCC = Single-Item Belief in Climate Change, CC = Climate Change; Limits to Growth, Anti-anthropocentrism, Ecological Damage are the three factors of the New Environmental Paradigm Scale-Revised.
*p < .10. **p < .05. ***p < .01.",,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)
...
# Altruistic Values
CIr(0.38, 915, 0.95)
# 0.3231485 0.4341186",,1,
37,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,"A Pearson correlation between the SASSY composite and policy support in Study 2 resulted in r = .64, p < .01 (n = 288). Greater SASSY-measured concern about global warming was associated with stronger support for climate-related public policies.","Table 5
Descriptive Statistics and Pearson Correlations for Study Variables (N = 288)",,"# Correlation Table
main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)

ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",,1,1
37,variable specification,Egoistic Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,"A Pearson correlation between the SASSY composite and policy support in Study 2 resulted in r = .64, p < .01 (n = 288). Greater SASSY-measured concern about global warming was associated with stronger support for climate-related public policies.","The Six America Short Survey (SASSY) scale is an established four-item measure by Chryst et al. (2018) derived from the original Six Americas model with 36 questions. The four questions consider questions about the importance, personal worry and harm, and harm to future generations by global warming. Participants responded on a 5-point Likert-scale about the importance of global warming which we coded from 1 (Not at all important) to 5 (Extremely important) (M = 3.52, SD = 0.92). Individual worry about global warming was captured on a 4-point Likert-scale from 1 (Not at all worried) to 4 (Very worried) (M = 3.05, SD = 0.78). The question about personal harm from global warming (M = 3.60, SD = 0.78) and harm of future generation (M = 4.54, SD = 0.73) was measured on a 5-point Likert scale from 1 (A great deal) to 4 (Not at all) including the opt-out answer of 5 (Don’t know) coded as NA (n = 2). In addition to the single items, we built a composite scale (α = .88; M = 3.67, SD = 0.70).

To measure participants’ policy support and political activism, we relied on two questionnaires by Swim and Geiger (2017). First, participants responded to six different policies to what extend they support the policy on a 4-point Likert scale from 1 (Strongly oppose) to 4 (Strongly support) (M = 3.42, SD = 0.57).",,,,,
37,transformation,,,,,,"A Pearson correlation between the SASSY composite and policy support in Study 2 resulted in r = .64, p < .01 (n = 288). Greater SASSY-measured concern about global warming was associated with stronger support for climate-related public policies.","In addition to the single items, we built a composite scale (α = .88; M = 3.67, SD = 0.70).

To measure participants’ policy support and political activism, we relied on two questionnaires by Swim and Geiger (2017). First, participants responded to six different policies to what extend they support the policy on a 4-point Likert scale from 1 (Strongly oppose) to 4 (Strongly support) (M = 3.42, SD = 0.57).",,,,,
37,variable specification,Anti-anthropocentrism,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,"A Pearson correlation between the SASSY composite and policy support in Study 2 resulted in r = .64, p < .01 (n = 288). Greater SASSY-measured concern about global warming was associated with stronger support for climate-related public policies.","The Six America Short Survey (SASSY) scale is an established four-item measure by Chryst et al. (2018) derived from the original Six Americas model with 36 questions. The four questions consider questions about the importance, personal worry and harm, and harm to future generations by global warming. Participants responded on a 5-point Likert-scale about the importance of global warming which we coded from 1 (Not at all important) to 5 (Extremely important) (M = 3.52, SD = 0.92). Individual worry about global warming was captured on a 4-point Likert-scale from 1 (Not at all worried) to 4 (Very worried) (M = 3.05, SD = 0.78). The question about personal harm from global warming (M = 3.60, SD = 0.78) and harm of future generation (M = 4.54, SD = 0.73) was measured on a 5-point Likert scale from 1 (A great deal) to 4 (Not at all) including the opt-out answer of 5 (Don’t know) coded as NA (n = 2). In addition to the single items, we built a composite scale (α = .88; M = 3.67, SD = 0.70).

To measure participants’ policy support and political activism, we relied on two questionnaires by Swim and Geiger (2017). First, participants responded to six different policies to what extend they support the policy on a 4-point Likert scale from 1 (Strongly oppose) to 4 (Strongly support) (M = 3.42, SD = 0.57).",,,,,
37,transformation,,,,,,"A Pearson correlation between the SASSY composite and policy support in Study 2 resulted in r = .64, p < .01 (n = 288). Greater SASSY-measured concern about global warming was associated with stronger support for climate-related public policies.","In addition to the single items, we built a composite scale (α = .88; M = 3.67, SD = 0.70).

To measure participants’ policy support and political activism, we relied on two questionnaires by Swim and Geiger (2017). First, participants responded to six different policies to what extend they support the policy on a 4-point Likert scale from 1 (Strongly oppose) to 4 (Strongly support) (M = 3.42, SD = 0.57).",,,,,
37,inference criterion,,,,,,"A Pearson correlation between the SASSY composite and policy support in Study 2 resulted in r = .64, p < .01 (n = 288). Greater SASSY-measured concern about global warming was associated with stronger support for climate-related public policies.",*p < .10. **p < .05. ***p < .01.,,,,,
38,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
38,variable specification,Altruistic Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
38,transformation,,,,,,,,,,,,
38,variable specification,Anti-anthropocentrism,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
38,transformation,,,,,,,,,,,,
38,inference criterion,,,,,,,,,,,,
39,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,"A Pearson correlation between altruistic and biospheric values in Study 1 yielded r = .72, p < .01 (n = 913). This strong positive association indicates substantial overlap between altruistic and biospheric value orientations.","Table 2
Descriptive Statistics and Pearson Correlations for Study Variables (N = 913)",,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)",,1,1
39,variable specification,Biospheric Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,"A Pearson correlation between altruistic and biospheric values in Study 1 yielded r = .72, p < .01 (n = 913). This strong positive association indicates substantial overlap between altruistic and biospheric value orientations.","For the assessment of participants’ value orientation, we included the Social Value Scale (Steg et al., 2014), an established self-report measure frequently used in pro-environmental behavior research (e.g., Lange & Dewitte, 2022). Participants responded on a 9-point Likert-scale between ranging from -1 ( Opposed to my guiding principles ) to 7 ( Supreme importance) regarding biospheric (four items, α = .90, M = 5.30, SD = 1.34), altruistic (four items, α = .78, M = 5.43, SD = 1.22), and egoistic values (five items, α = .79, M = 3.72, SD = 1.56).",,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)",,1,1
39,transformation,,,,,,"A Pearson correlation between altruistic and biospheric values in Study 1 yielded r = .72, p < .01 (n = 913). This strong positive association indicates substantial overlap between altruistic and biospheric value orientations.","Participants responded on a 9-point Likert-scale between ranging from -1 ( Opposed to my guiding principles ) to 7 ( Supreme importance) regarding biospheric (four items, α = .90, M = 5.30, SD = 1.34), altruistic (four items, α = .78, M = 5.43, SD = 1.22), and egoistic values (five items, α = .79, M = 3.72, SD = 1.56).",,"#create biospheric_values as average of svs_2, svs_5, svs_11, svs_14
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(biospehric_values = sum(svs_2, svs_5, svs_11, svs_14)/4)

#create altruistic_values as average of svs_1, svs_6, svs_9, svs_13
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(altruistic_values = sum(svs_1, svs_6, svs_9, svs_13)/4)",,1,
39,variable specification,Anti-anthropocentrism,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,"A Pearson correlation between altruistic and biospheric values in Study 1 yielded r = .72, p < .01 (n = 913). This strong positive association indicates substantial overlap between altruistic and biospheric value orientations.","For the assessment of participants’ value orientation, we included the Social Value Scale (Steg et al., 2014), an established self-report measure frequently used in pro-environmental behavior research (e.g., Lange & Dewitte, 2022). Participants responded on a 9-point Likert-scale between ranging from -1 ( Opposed to my guiding principles ) to 7 ( Supreme importance) regarding biospheric (four items, α = .90, M = 5.30, SD = 1.34), altruistic (four items, α = .78, M = 5.43, SD = 1.22), and egoistic values (five items, α = .79, M = 3.72, SD = 1.56).",,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)",,1,1
39,transformation,,,,,,"A Pearson correlation between altruistic and biospheric values in Study 1 yielded r = .72, p < .01 (n = 913). This strong positive association indicates substantial overlap between altruistic and biospheric value orientations.","Participants responded on a 9-point Likert-scale between ranging from -1 ( Opposed to my guiding principles ) to 7 ( Supreme importance) regarding biospheric (four items, α = .90, M = 5.30, SD = 1.34), altruistic (four items, α = .78, M = 5.43, SD = 1.22), and egoistic values (five items, α = .79, M = 3.72, SD = 1.56).",,"#create biospheric_values as average of svs_2, svs_5, svs_11, svs_14
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(biospehric_values = sum(svs_2, svs_5, svs_11, svs_14)/4)

#create altruistic_values as average of svs_1, svs_6, svs_9, svs_13
expdata <- expdata %>% 
  rowwise() %>% 
  mutate(altruistic_values = sum(svs_1, svs_6, svs_9, svs_13)/4)",,1,
39,inference criterion,,,,,,"A Pearson correlation between altruistic and biospheric values in Study 1 yielded r = .72, p < .01 (n = 913). This strong positive association indicates substantial overlap between altruistic and biospheric value orientations.","First, convergent validity was assessed by correlating the one-item measure with the related constructs. These were trend skepticism: r = .28, 95% CI [0.22, 0.34], p < .001; attribution skepticism: r = .28, 95% CI [0.24, 0.36], p < .001; perceived impact of climate change: r = -.23, 95% CI [-0.29, -0.17], p < .001; the three factors of the New-Environmental Paradigm, limits to growth: r = .33, 95% CI [0.27, 0.39], p < .001; anti-anthropocentrism: r = .32, 95% CI [0.27, 0.38], p < .001; and concern about ecological damage: r = .50, 95% CI [0.45, 0.55], p < .001; as well as egoistic: r = -.03, 95% CI [-0.09, 0.03], p < .001; altruistic: r = .38, 95% CI [0.32, 0.43], p < .001; and biospheric: r = .38, 95% CI [0.32, 0.43], p < .001; values. Table 2 displays all correlational results. The correlations were all significant and in the expected direction.

Note. ... *p < .10. **p < .05. ***p < .01.",,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)

    # Confidence Intervals
# Trend Scepticism
CIr(0.28, 915, 0.95)
# 0.2191673 0.3386643

# Attribution Scepticism
CIr(0.30, 915, 0.95)
# 0.2398535 0.3578522

# Perceived impact of climate change 
CIr(-0.23, 915, 0.95)
# -0.2904799 -0.1676897

# NEP
CIr(0.47, 915, 0.95)
# 0.4179202 0.5190008

# Biospehric Values
CIr(0.38, 915, 0.95)
# 0.3231485 0.4341186

# Altruistic Values
CIr(0.38, 915, 0.95)
# 0.3231485 0.4341186

# Egoistic Values
CIr(-0.02, 915, 0.95)
# -0.08470013  0.04486808

# Greenintentions
CIr(0.31, 915, 0.95)
# 0.2502172 0.3674279

# CET
CIr(0.21, 915, 0.95)
# 0.1471934 0.2711200

# GEB
CIr(0.3, 915, 0.95)
# 0.2398535 0.3578522",,1,
40,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
40,variable specification,Egoistic Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
40,transformation,,,,,,,,,,,,
40,variable specification,Ecological Damage,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
40,transformation,,,,,,,,,,,,
40,inference criterion,,,,,,,,,,,,
41,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
41,variable specification,Altruistic Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
41,transformation,,,,,,,,,,,,
41,variable specification,Ecological Damage,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
41,transformation,,,,,,,,,,,,
41,inference criterion,,,,,,,,,,,,
42,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
42,variable specification,Biospheric Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
42,transformation,,,,,,,,,,,,
42,variable specification,Ecological Damage,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
42,transformation,,,,,,,,,,,,
42,inference criterion,,,,,,,,,,,,
43,model specification,Table 2 displays all correlational results.,0,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
43,variable specification,Altruistic Values,2,"main2 <- data1 %>% dplyr::select(GEB, CET, greenintention,`biospehric_values`, `altruistic_values`, `egoistic_values`, `NEP`, `Impact CC`, `Attribution S.`, `Trend S.`, SIBCC)
#main2 <- data1 %>% select(`biospehric_values`, `altruistic_values`, `egoistic_values`, GEB, NEP, Greenintention, CET, port_3, port_2, port_1, SIBCC)
cor_main2 <- round(cor(main2),2)
p.cor_main2 <- cor_pmat(main2)
ggcorrplot(cor_main2, hc.order = 'False', hc.method = ""complete"", lab = TRUE, sig.level = 0.05,
           type = ""upper"", p.mat = p.cor_main2)",analyses_SIBCC.R:377-382,1,,,,,,,
43,transformation,,,,,,,,,,,,
