analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
2,transformation,,,,,,"A 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) × 2 (country: France vs. Germany) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis tested main effects and interactions of instruction, context, and country on self-presentational political system justification; it found no main effect of instruction, F(1, 371) = 0.00, p = .950, ηp² < .001, but significant instruction × context, F(1, 371) = 22.18, p < .001, ηp² = .056, and instruction × country interactions, F(1, 371) = 45.33, p < .001, ηp² = .109, while the three-way interaction was nonsignificant, F(1, 371) = 0.07, p = .783, ηp² = .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
2,variable specification ,"We then performed an overall 2 (self-presentation instruction) × 2 (context) × 2 (country) ANOVA to check for differences in self-presentation strategies. Results revealed no main effect of self-presentation instruction, F(1, 371) =0.00, p = .950, ηp 2 < .001. However, we found two interactions, first a significant self-presentation instruction × context interaction, F(1, 371) = 22.18, p < .001, ηp2 = .056.",0.0,"jmv::ANOVA(
formula = `Mean PSJ (self presentation)` ~ `Instruction Valence` + Context + Country + `Instruction Valence`:Context + `Instruction Valence`:Country
data = data,
effectSize = ""partEta"",
postHoc = ~ `Instruction Valence`:Context + `Instruction Valence`:Country)",Analyses French and German data.pdf,1,"A 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) × 2 (country: France vs. Germany) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis tested main effects and interactions of instruction, context, and country on self-presentational political system justification; it found no main effect of instruction, F(1, 371) = 0.00, p = .950, ηp² < .001, but significant instruction × context, F(1, 371) = 22.18, p < .001, ηp² = .056, and instruction × country interactions, F(1, 371) = 45.33, p < .001, ηp² = .109, while the three-way interaction was nonsignificant, F(1, 371) = 0.07, p = .783, ηp² = .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80). … We then performed an overall 2 (self-presentation instruction) × 2 (context) × 2 (country) ANOVA to check for differences in self-presentation strategies.,,,,,
2,transformation,,,,,,"A 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) × 2 (country: France vs. Germany) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis tested main effects and interactions of instruction, context, and country on self-presentational political system justification; it found no main effect of instruction, F(1, 371) = 0.00, p = .950, ηp² < .001, but significant instruction × context, F(1, 371) = 22.18, p < .001, ηp² = .056, and instruction × country interactions, F(1, 371) = 45.33, p < .001, ηp² = .109, while the three-way interaction was nonsignificant, F(1, 371) = 0.07, p = .783, ηp² = .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
2,variable specification ,"We then performed an overall 2 (self-presentation instruction) × 2 (context) × 2 (country) ANOVA to check for differences in self-presentation strategies. Results revealed no main effect of self-presentation instruction, F(1, 371) =0.00, p = .950, ηp 2 < .001. However, we found two interactions, first a significant self-presentation instruction × context interaction, F(1, 371) = 22.18, p < .001, ηp2 = .056.",0.0,"jmv::ANOVA(
formula = `Mean PSJ (self presentation)` ~ `Instruction Valence` + Context + Country + `Instruction Valence`:Context + `Instruction Valence`:Country
data = data,
effectSize = ""partEta"",
postHoc = ~ `Instruction Valence`:Context + `Instruction Valence`:Country)",Analyses French and German data.pdf,1,"A 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) × 2 (country: France vs. Germany) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis tested main effects and interactions of instruction, context, and country on self-presentational political system justification; it found no main effect of instruction, F(1, 371) = 0.00, p = .950, ηp² < .001, but significant instruction × context, F(1, 371) = 22.18, p < .001, ηp² = .056, and instruction × country interactions, F(1, 371) = 45.33, p < .001, ηp² = .109, while the three-way interaction was nonsignificant, F(1, 371) = 0.07, p = .783, ηp² = .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80). … We then performed an overall 2 (self-presentation instruction) × 2 (context) × 2 (country) ANOVA to check for differences in self-presentation strategies.,,,,,
2,transformation,,,,,,"A 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) × 2 (country: France vs. Germany) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis tested main effects and interactions of instruction, context, and country on self-presentational political system justification; it found no main effect of instruction, F(1, 371) = 0.00, p = .950, ηp² < .001, but significant instruction × context, F(1, 371) = 22.18, p < .001, ηp² = .056, and instruction × country interactions, F(1, 371) = 45.33, p < .001, ηp² = .109, while the three-way interaction was nonsignificant, F(1, 371) = 0.07, p = .783, ηp² = .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
2,inference criterion,,,,,,"A 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) × 2 (country: France vs. Germany) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis tested main effects and interactions of instruction, context, and country on self-presentational political system justification; it found no main effect of instruction, F(1, 371) = 0.00, p = .950, ηp² < .001, but significant instruction × context, F(1, 371) = 22.18, p < .001, ηp² = .056, and instruction × country interactions, F(1, 371) = 45.33, p < .001, ηp² = .109, while the three-way interaction was nonsignificant, F(1, 371) = 0.07, p = .783, ηp² = .001.","We then performed an overall 2 (self-presentation
instruction) × 2 (context) × 2 (country) ANOVA to check for
differences in self-presentation strategies. Results revealed
no main effect of self-presentation instruction, F(1, 371) =
0.00, p =. 9 5 0 ,ηp
2 < .001. However, we found two inter-
actions, first a significant self-presentation instruction ×
context interaction, F(1, 371) = 22.18, p <. 0 0 1 ,ηp
2 =. 0 5 6 .
Post hoc comparisons (Tukey) indicated that system justi-
fication was lower in the normative condition than in the
counter-normative condition in a social desirability context,
t =3 . 2 7 ,p = .006, whereas the reverse pattern appeared in a
social utility context, t = /C03.38, p =. 0 0 4 .

Second, we found a significant self-presentation
instruction × country interaction, F(1, 371) = 45.33, p <
.001, η
p
2 = .109. … The three-way interaction (Self-presentation
instruction × Context × Country) was not significant,
F(1, 371) = 0.07, p = .783, η
p
2 = .001.",,,,,
3,model specification,"Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006,",0.0,,Analyses French and German data.pdf,0,"As part of decomposing the self-presentation instruction × context interaction in the overall 2 × 2 × 2 ANOVA (collapsing across countries), a Tukey post hoc t-test compared normative vs. counter-normative self-presentation conditions within the social desirability context. Political system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006.","Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t =3 . 2 7 ,p = .006, whereas the reverse pattern appeared in a social utility context, t = /C03.38, p =. 0 0 4 .",,,,,
3,variable specification ,"Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006,",0.0,,Analyses French and German data.pdf,0,"As part of decomposing the self-presentation instruction × context interaction in the overall 2 × 2 × 2 ANOVA (collapsing across countries), a Tukey post hoc t-test compared normative vs. counter-normative self-presentation conditions within the social desirability context. Political system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006.","We then performed an overall 2 (self-presentation instruction) × 2 (context) × 2 (country) ANOVA to check for differences in self-presentation strategies. Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t =3 . 2 7 ,p = .006, whereas the reverse pattern appeared in a social utility context, t = /C03.38, p =. 0 0 4 .",,,,,
3,transformation,"We calculated composite scores for political system justification
in the self-presentation and standard condition (all Cronbach’s as > .80). ",0.0,,Analyses French and German data.pdf,0,"As part of decomposing the self-presentation instruction × context interaction in the overall 2 × 2 × 2 ANOVA (collapsing across countries), a Tukey post hoc t-test compared normative vs. counter-normative self-presentation conditions within the social desirability context. Political system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
3,variable specification ,"Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006,",0.0,,Analyses French and German data.pdf,0,"As part of decomposing the self-presentation instruction × context interaction in the overall 2 × 2 × 2 ANOVA (collapsing across countries), a Tukey post hoc t-test compared normative vs. counter-normative self-presentation conditions within the social desirability context. Political system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006.","We then performed an overall 2 (self-presentation instruction) × 2 (context) × 2 (country) ANOVA to check for differences in self-presentation strategies. Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t =3 . 2 7 ,p = .006, whereas the reverse pattern appeared in a social utility context, t = /C03.38, p =. 0 0 4 .",,,,,
3,transformation,,,,,,"As part of decomposing the self-presentation instruction × context interaction in the overall 2 × 2 × 2 ANOVA (collapsing across countries), a Tukey post hoc t-test compared normative vs. counter-normative self-presentation conditions within the social desirability context. Political system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
3,inference criterion,,,,Analyses French and German data.pdf,0,"As part of decomposing the self-presentation instruction × context interaction in the overall 2 × 2 × 2 ANOVA (collapsing across countries), a Tukey post hoc t-test compared normative vs. counter-normative self-presentation conditions within the social desirability context. Political system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006.","Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t =3 . 2 7 ,p = .006, whereas the reverse pattern appeared in a social utility context, t = /C03.38, p =. 0 0 4 .",,,,,
4,model specification,"Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006, whereas the reverse pattern appeared in a social utility context, t = 3.38, p = .004.",0.0,,Analyses French and German data.pdf,0,,,,,,,
4,variable specification ,"Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006, whereas the reverse pattern appeared in a social utility context, t = 3.38, p = .004.",0.0,,Analyses French and German data.pdf,0,,,,,,,
4,transformation,"We calculated composite scores for political system justification
in the self-presentation and standard condition (all Cronbach’s as > .80). ",0.0,,Analyses French and German data.pdf,0,,,,,,,
4,variable specification ,"Post hoc comparisons (Tukey) indicated that system justification was lower in the normative condition than in the counter-normative condition in a social desirability context, t = 3.27, p = .006, whereas the reverse pattern appeared in a social utility context, t = 3.38, p = .004.",0.0,,Analyses French and German data.pdf,0,,,,,,,
4,transformation,,,,,,,,,,,,
4,inference criterion,,,,,,,,,,,,
5,model specification,"French participants scored lower on political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001,",0.0,,Analyses French and German data.pdf,0,"To decompose the overall self-presentation instruction × country interaction, a t-test within the French subsample compared political system justification scores in the normative vs. counter-normative self-presentation conditions (collapsed across contexts). French participants reported lower political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001.","Second, we found a significant self-presentation instruction × country interaction, F(1, 371) = 45.33, p < .001, ηp2 = .109. French participants scored lower on political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001, whereas the reverse pattern appeared for German participants, t = /C04.96, p < .001.",,,,,
5,variable specification ,,0.0,,Analyses French and German data.pdf,0,"To decompose the overall self-presentation instruction × country interaction, a t-test within the French subsample compared political system justification scores in the normative vs. counter-normative self-presentation conditions (collapsed across contexts). French participants reported lower political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001.","Second, we found a significant self-presentation instruction × country interaction, F(1, 371) = 45.33, p < .001, ηp2 = .109. French participants scored lower on political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001, whereas the reverse pattern appeared for German participants, t = −4.96, p < .001.",,,,,
5,transformation,"We calculated composite scores for political system justification
in the self-presentation and standard condition (all Cronbach’s as > .80). ",0.0,,Analyses French and German data.pdf,0,"To decompose the overall self-presentation instruction × country interaction, a t-test within the French subsample compared political system justification scores in the normative vs. counter-normative self-presentation conditions (collapsed across contexts). French participants reported lower political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
5,variable specification ,,0.0,,Analyses French and German data.pdf,0,"To decompose the overall self-presentation instruction × country interaction, a t-test within the French subsample compared political system justification scores in the normative vs. counter-normative self-presentation conditions (collapsed across contexts). French participants reported lower political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001.","Second, we found a significant self-presentation instruction × country interaction, F(1, 371) = 45.33, p < .001, ηp2 = .109. French participants scored lower on political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001, whereas the reverse pattern appeared for German participants, t = −4.96, p < .001.",,,,,
5,transformation,,,,,,"To decompose the overall self-presentation instruction × country interaction, a t-test within the French subsample compared political system justification scores in the normative vs. counter-normative self-presentation conditions (collapsed across contexts). French participants reported lower political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
5,inference criterion,,,,,,"To decompose the overall self-presentation instruction × country interaction, a t-test within the French subsample compared political system justification scores in the normative vs. counter-normative self-presentation conditions (collapsed across contexts). French participants reported lower political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001.","Second, we found a significant self-presentation instruction × country interaction, F(1, 371) = 45.33, p < .001, ηp2 = .109. French participants scored lower on political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001, whereas the reverse pattern appeared for German participants, t = /C04.96, p < .001.",,,,,
6,model specification,"French participants scored lower on political system justification in the normative condition than in the counter-normative condition, t = 4.57, p < .001,whereas the reverse pattern appeared for German participants, t = -4.96, p < .001.",0.0,,Analyses French and German data.pdf,0,,,,,,,
6,variable specification ,,0.0,,Analyses French and German data.pdf,0,,,,,,,
6,transformation,"We calculated composite scores for political system justification
in the self-presentation and standard condition (all Cronbach’s as > .80). ",0.0,,Analyses French and German data.pdf,0,,,,,,,
6,variable specification ,,0.0,,Analyses French and German data.pdf,0,,,,,,,
6,transformation,,,,,,,,,,,,
6,inference criterion,,,,,,,,,,,,
7,model specification,"Moreover, French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001,",0.0,,Analyses French and German data.pdf,0,"A between-country t-test restricted to the normative self-presentation condition compared French and German participants' political system justification scores. French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001.","Moreover, French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001, whereas the reverse pattern appeared in the counter-normative condition, t = /C04.03, p < .001.",,,,,
7,variable specification ,,0.0,,Analyses French and German data.pdf,0,"A between-country t-test restricted to the normative self-presentation condition compared French and German participants' political system justification scores. French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001.","Moreover, French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001, whereas the reverse pattern appeared in the counter-normative condition, t = /C04.03, p < .001.",,,,,
7,transformation,"We calculated composite scores for political system justification
in the self-presentation and standard condition (all Cronbach’s as > .80). ",0.0,,Analyses French and German data.pdf,0,"A between-country t-test restricted to the normative self-presentation condition compared French and German participants' political system justification scores. French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
7,variable specification ,,0.0,,Analyses French and German data.pdf,0,"A between-country t-test restricted to the normative self-presentation condition compared French and German participants' political system justification scores. French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001.","Moreover, French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001, whereas the reverse pattern appeared in the counter-normative condition, t = /C04.03, p < .001.",,,,,
7,transformation,,,,,,"A between-country t-test restricted to the normative self-presentation condition compared French and German participants' political system justification scores. French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001.",We calculated composite scores for political system justification in the self-presentation and standard condition (all Cronbach’s αs > .80).,,,,,
7,inference criterion,,,,,,"A between-country t-test restricted to the normative self-presentation condition compared French and German participants' political system justification scores. French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001.","Moreover, French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001, whereas the reverse pattern appeared in the counter-normative condition, t = /C04.03, p < .001.",,,,,
8,model specification,"Moreover, French participants scored lower on political system justification than German participants in the normative condition, t = 5.47, p < .001, whereas the reverse pattern appeared in the counter-normative condition, t = 4.03, p < .001.",0.0,,Analyses French and German data.pdf,0,,,,,,,
8,variable specification ,,0.0,,Analyses French and German data.pdf,0,,,,,,,
8,transformation,"We calculated composite scores for political system justification
in the self-presentation and standard condition (all Cronbach’s as > .80). ",0.0,,Analyses French and German data.pdf,0,,,,,,,
8,variable specification ,,0.0,,Analyses French and German data.pdf,0,,,,,,,
8,transformation,,,,,,,,,,,,
8,inference criterion,,,,,,,,,,,,
9,model specification,"To test our hypotheses within the French sample, we performed a 2 (self-presentation instruction) × 2 (context) ANOVA. Importantly, the results revealed a main effect of self-presentation instruction, F(1, 173) = 17.53, p < .001,ηp2 = .092. […] Political system justification was lower in the normative condition than in the counter-normative condition.",0.0,"jmv::ANOVA(
formula = `Mean PSJ (self presentation)` ~ `Instruction Valence` + Context + `Instruction Valence`:Context,
data = data,
effectSize = ""partEta"",
postHoc = ~ `Instruction Valence`:Context)",Analyses French data.pdf,1,"Within the French sample, a 2 (self-presentation instruction: normative vs. counter-normative) × 2 (context: social utility vs. social desirability) between-participants ANOVA was conducted on political system justification scores given under the self-presentation instruction. The analysis revealed a main effect of instruction, F(1, 173) = 17.53, p < .001, ηp² = .092 (lower system justification in the normative than in the counter-normative condition), which was further moderated by a significant instruction × context interaction, F(1, 173) = 7.74, p = .006, ηp² = .043.","To test our hypotheses within the French sample, we performed a 2 (self-presentation instruction) × 2 (context) ANOVA.",,,,,
