paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
carvalho,3,"A TOST equivalence test was conducted on pretest catch-trial accuracy (proportion correct on 5 catch items) to determine whether performance on these easier control items was equivalent between the Generating Predictions and Retrieve conditions. Equivalence bounds were set at ±0.2 (approximately one item difference), and the test evaluated if the mean difference in catch accuracy fell within this range.",Transformation Specification,"Across both groups, children were also highly and equally accurate on the catch trials at pretest for both the Generating Predictions, M = 0.96, 95% CI [0.95, 0.98], and Retrieve groups, M = 0.96, 95% CI [0.95, 0.98]. To test this equivalence, we used a true mean difference between −0.2 and 0.2 (equivalent to one question accuracy difference between the groups). We found that performance was statistically equivalent between the two groups, t(86) = −12, p < .01, mean difference = 0, 90% CI [−0.028, 0.028]; Hedges’ g(av) = 0, 90% CI [−0.359, 0.359].","{""code_value"":""data <- read.csv(\""Generate vs. Retrieve Study Data.csv\"")\n\n# Exclude participants who did not understand task (less than <.60 on the pretest catch trials)\n\n# Removes two participants 7 and 47\n\ndata <- data[which(data$Pretest.Catch>.60),]\n\n# Pretest performance (catch trials)\n\nt.test(data$Pretest.Catch[data$Condition==\""GENERATE\""],data$Pretest.Catch[data$Condition==\""RETRIEVE\""],var.equal = T)\ncohen.d(data$Pretest.Catch[data$Condition==\""GENERATE\""],data$Pretest.Catch[data$Condition==\""RETRIEVE\""])\n"",""evidence"":{""code_path"":""/Users/jamie/git/codebot-for-psychology/data/raw/main/codebot/materials/codebot_pairs/carvalho/generate-v-retrieve-analyses.Rmd"",""code_lines"":""data <- read.csv(\""Generate vs. Retrieve Study Data.csv\"")\n\n# Exclude participants who did not understand task (less than <.60 on the pretest catch trials)\n\n# Removes two participants 7 and 47\n\ndata <- data[which(data$Pretest.Catch>.60),]\n\n# Pretest performance (catch trials)\n\nt.test(data$Pretest.Catch[data$Condition==\""GENERATE\""],data$Pretest.Catch[data$Condition==\""RETRIEVE\""],var.equal = T)\ncohen.d(data$Pretest.Catch[data$Condition==\""GENERATE\""],data$Pretest.Catch[data$Condition==\""RETRIEVE\""])”}}",unknown,"The code applies an exclusion based on pretest catch performance and uses a Pretest.Catch variable, but the provided paper excerpt does not specify any such exclusion or how the catch accuracy variable was constructed, so it is unclear whether the transformations match. Additional methodological details from the paper would be needed to determine alignment.",,
carvalho,3,"A TOST equivalence test was conducted on pretest catch-trial accuracy (proportion correct on 5 catch items) to determine whether performance on these easier control items was equivalent between the Generating Predictions and Retrieve conditions. Equivalence bounds were set at ±0.2 (approximately one item difference), and the test evaluated if the mean difference in catch accuracy fell within this range.",Inference Specification,"Across both groups, children were also highly and equally accurate on the catch trials at pretest for both the Generating Predictions, M = 0.96, 95% CI [0.95, 0.98], and Retrieve groups, M = 0.96, 95% CI [0.95, 0.98]. To test this equivalence, we used a true mean difference between −0.2 and 0.2 (equivalent to one question accuracy difference between the groups). We found that performance was statistically equivalent between the two groups, t(86) = −12, p < .01, mean difference = 0, 90% CI [−0.028, 0.028]; Hedges’ g(av) = 0, 90% CI [−0.359, 0.359].","# Pretest performance (catch trials)

```{r}
t.test(data$Pretest.Catch[data$Condition==""GENERATE""],data$Pretest.Catch[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Pretest.Catch[data$Condition==""GENERATE""],data$Pretest.Catch[data$Condition==""RETRIEVE""])
```
",mismatch,"The paper describes a TOST equivalence test with specified equivalence bounds and 90% confidence intervals, but the code only runs a standard two-sample t-test and effect size, which does not implement TOST or equivalence bounds.",,
carvalho,4,A two-sample t-test compared accuracy on the eight lesson classification pages (proportion of correct insect classifications during the lesson) between the Retrieve and Generating Predictions conditions. The analysis tested whether children were more accurate when asked to retrieve after instruction versus generate predictions before instruction during the lesson itself.,Model Specification,"Consistent with this prediction, children were more accurate on the lesson classification pages in the Retrieve group (M = 0.81, 95% CI [0.79, 0.82]) than in the Generating Predictions group (M = 0.67, 95% CI [0.64, 0.70]), t(86) = −3.93, p = .0002, d = 0.84, 95% CI [0.40, 1.28], suggesting that as anticipated, generating a response is more error-prone than immediate retrieval.","# Lesson performance (overall)

```{r}
t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])
```",match,Both the paper and the code use a two-sample t-test to compare lesson classification accuracy between the Generate and Retrieve conditions.,,
carvalho,4,A two-sample t-test compared accuracy on the eight lesson classification pages (proportion of correct insect classifications during the lesson) between the Retrieve and Generating Predictions conditions. The analysis tested whether children were more accurate when asked to retrieve after instruction versus generate predictions before instruction during the lesson itself.,Variable Specification,"Consistent with this prediction, children were more accurate on the lesson classification pages in the Retrieve group (M = 0.81, 95% CI [0.79, 0.82]) than in the Generating Predictions group (M = 0.67, 95% CI [0.64, 0.70]), t(86) = −3.93, p = .0002, d = 0.84, 95% CI [0.40, 1.28], suggesting that as anticipated, generating a response is more error-prone than immediate retrieval.","# Lesson performance (overall)

t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])

# age effects?
m_age <- lm(Lesson.Means~Condition*FIXED.GRADE.LEVEL,data=data)
summary(m_age)
",match,"The code uses lesson-level mean accuracy (Lesson.Means) as the outcome and experimental condition (GENERATE vs RETRIEVE) as the grouping variable, matching the paper’s description of comparing lesson classification accuracy between Retrieve and Generating Predictions groups. No additional variables are used in the primary t-test beyond those described in the paper.",,
carvalho,4,A two-sample t-test compared accuracy on the eight lesson classification pages (proportion of correct insect classifications during the lesson) between the Retrieve and Generating Predictions conditions. The analysis tested whether children were more accurate when asked to retrieve after instruction versus generate predictions before instruction during the lesson itself.,Transformation Specification,"Consistent with this prediction, children were more accurate on the lesson classiﬁcation pages in the Retrieve group (M = 0.81, 95% CI [0.79, 0.82]) than in the Generating Predictions group (M = 0.67, 95% CI [0.64, 0.70]), t(86) = −3.93, p = .0002, d = 0.84, 95% CI [0.40, 1.28], suggesting that as anticipated, generating a response is more error-prone than immediate retrieval.","data <- read.csv(""Generate vs. Retrieve Study Data.csv"")

# Exclude participants who did not understand task (less than <.60 on the pretest catch trials)

# Removes two participants 7 and 47

data <- data[which(data$Pretest.Catch>.60),]

# Lesson performance (overall)

t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])

# age effects?
m_age <- lm(Lesson.Means~Condition*FIXED.GRADE.LEVEL,data=data)
summary(m_age)
library(effectsize)
effectsize(m_age)
confint(m_age)

mean(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""K""])
sd(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""K""])

mean(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""P""])
sd(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""P""])
",unknown,"The paper indicates accuracy was computed as proportion correct on the eight lesson classification pages, but the code only references a pre-computed variable `Lesson.Means` and applies a participant exclusion without showing how `Lesson.Means` was derived or whether exclusions match the paper’s description elsewhere. Therefore, it is unclear whether the data transformations fully align with what is reported in the paper.",,
carvalho,4,A two-sample t-test compared accuracy on the eight lesson classification pages (proportion of correct insect classifications during the lesson) between the Retrieve and Generating Predictions conditions. The analysis tested whether children were more accurate when asked to retrieve after instruction versus generate predictions before instruction during the lesson itself.,Inference Specification,"Consistent with this prediction, children were more accurate on the lesson classification pages in the Retrieve group (M = 0.81, 95% CI [0.79, 0.82]) than in the Generating Predictions group (M = 0.67, 95% CI [0.64, 0.70]), t(86) = −3.93, p = .0002, d = 0.84, 95% CI [0.40, 1.28], suggesting that as anticipated, generating a response is more error-prone than immediate retrieval.","t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])
",match,"The paper reports inference based on a two-sample t-test with p-value and 95% confidence intervals, and the code uses t.test and cohen.d with default settings that produce 95% CIs and p-values. There is no indication of a different alpha level or CI level being used in code versus text, so the inference specification aligns.",,
carvalho,5,"A regression-style analysis (equivalent to a two-factor ANOVA) examined lesson classification accuracy as a function of grade level (kindergarten vs. primary school) and learning condition (Generating Predictions vs. Retrieve), including their interaction. The model estimated a main effect of age/grade on lesson performance (β = 0.79, t(84) = 2.99, p = .004) and tested whether the effect of condition differed by age group (no significant interaction reported).",Model Specification,"Although not a main goal of the research, we repeated the analyses including age as a main effect. Performance in the lessons was overall better for children in primary school ( M = 0.791, SD = 0.169) compared to kindergarten children (M = 0.696, SD = 0.165), β = 0.79, t(84) = 2.99, p = .004, but there was no interaction between age and condition, that is, children’s performance during the lesson was better in the Retrieve than in the Generate condition regardless of their age.","# Lesson performance (overall)

```{r}
t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])

# age effects?
m_age <- lm(Lesson.Means~Condition*FIXED.GRADE.LEVEL,data=data)
summary(m_age)
library(effectsize)
effectsize(m_age)
confint(m_age)

mean(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""K""])
sd(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""K""])

mean(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""P""])
sd(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""P""])

```",match,"The paper describes a regression-style analysis including age and its interaction with condition, and the code fits a linear model with exactly these predictors and interaction. This aligns with a two-factor ANOVA implemented via linear regression.",,
carvalho,5,"A regression-style analysis (equivalent to a two-factor ANOVA) examined lesson classification accuracy as a function of grade level (kindergarten vs. primary school) and learning condition (Generating Predictions vs. Retrieve), including their interaction. The model estimated a main effect of age/grade on lesson performance (β = 0.79, t(84) = 2.99, p = .004) and tested whether the effect of condition differed by age group (no significant interaction reported).",Variable Specification,"Although not a main goal of the research, we repeated the analyses including age as a main effect. Performance in the lessons was overall better for children in primary school ( M = 0.791, SD = 0.169) compared to kindergarten children (M = 0.696, SD = 0.165), β = 0.79, t(84) = 2.99, p = .004, but there was no interaction between age and condition, that is, children’s performance during the lesson was better in the Retrieve than in the Generate condition regardless of their age.","# Lesson performance (overall)

# age effects?
m_age <- lm(Lesson.Means~Condition*FIXED.GRADE.LEVEL,data=data)
summary(m_age)
library(effectsize)
effectsize(m_age)
confint(m_age)",match,"The code models lesson performance (Lesson.Means) as a function of condition, grade level, and their interaction, which matches the paper’s description of analyzing lesson performance by age/grade and condition, including the interaction. Both sources treat lesson performance as the outcome and grade level and condition (plus their interaction) as predictors.",,
carvalho,5,"A regression-style analysis (equivalent to a two-factor ANOVA) examined lesson classification accuracy as a function of grade level (kindergarten vs. primary school) and learning condition (Generating Predictions vs. Retrieve), including their interaction. The model estimated a main effect of age/grade on lesson performance (β = 0.79, t(84) = 2.99, p = .004) and tested whether the effect of condition differed by age group (no significant interaction reported).",Transformation Specification,"Children were more accurate on the lesson classification pages in the Retrieve group (M = 0.81, 95% CI [0.79, 0.82]) than in the Generating Predictions group (M = 0.67, 95% CI [0.64, 0.70]), t(86) = −3.93, p = .0002, d = 0.84, 95% CI [0.40, 1.28], suggesting that as anticipated, generating a response is more error-prone than immediate retrieval. Although not a main goal of the research, we repeated the analyses including age as a main effect. Performance in the lessons was overall better for children in primary school (M = 0.791, SD = 0.169) compared to kindergarten children (M = 0.696, SD = 0.165), β = 0.79, t(84) = 2.99, p = .004, but there was no interaction between age and condition, that is, children’s performance during the lesson was better in the Retrieve than in the Generate condition regardless of their age.","rm(list=ls())

data <- read.csv(""Generate vs. Retrieve Study Data.csv"")

# Exclude participants who did not understand task (less than <.60 on the pretest catch trials)

# Removes two participants 7 and 47

data <- data[which(data$Pretest.Catch>.60),]
...
# Lesson performance (overall)

t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])

# age effects?
m_age <- lm(Lesson.Means~Condition*FIXED.GRADE.LEVEL,data=data)
summary(m_age)
library(effectsize)
effectsize(m_age)
confint(m_age)

mean(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""K""])
sd(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""K""])

mean(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""P""])
sd(data$Lesson.Means[data$FIXED.GRADE.LEVEL==""P""])
",match,Both the paper and code analyze mean lesson classification accuracy (Lesson.Means) by condition and grade level without applying additional transformations beyond participant exclusion already applied to the dataset. The code’s computation of group means and SDs for kindergarten and primary school directly corresponds to the reported descriptive statistics and regression-style analysis in the paper.,,
carvalho,5,"A regression-style analysis (equivalent to a two-factor ANOVA) examined lesson classification accuracy as a function of grade level (kindergarten vs. primary school) and learning condition (Generating Predictions vs. Retrieve), including their interaction. The model estimated a main effect of age/grade on lesson performance (β = 0.79, t(84) = 2.99, p = .004) and tested whether the effect of condition differed by age group (no significant interaction reported).",Inference Specification,"Performance in the lessons was overall better for children in primary school ( M = 0.791, SD = 0.169) compared to kindergarten children (M = 0.696, SD = 0.165), β = 0.79, t(84) = 2.99, p = .004, but there was no interaction between age and condition, that is, children’s performance during the lesson was better in the Retrieve than in the Generate condition regardless of their age.","t.test(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""],var.equal = T)
cohen.d(data$Lesson.Means[data$Condition==""GENERATE""],data$Lesson.Means[data$Condition==""RETRIEVE""])

# age effects?
m_age <- lm(Lesson.Means~Condition*FIXED.GRADE.LEVEL,data=data)
summary(m_age)
library(effectsize)
effectsize(m_age)
confint(m_age)",match,"Both the paper and the code use standard regression/ANOVA-style t-tests and p-values (implicitly with a conventional alpha such as .05) to draw inferences about main effects and interactions, with no alternative or special inference criteria indicated in either source.",,
carvalho,6,"A two-sample t-test compared the proportion of time children fixated on the lesson slides (total fixation duration divided by total lesson time, as an eye-tracking based measure of global attention) between the Generating Predictions and Retrieve conditions. This test assessed whether generating predictions increased overall looking time to the instructional materials relative to retrieval practice.",Model Specification,"Using this measure, we found that children in the Generating Predictions group spent on average a larger proportion of time ﬁxating the lesson materials ( M = 0.60, 95% CI [0.58, 0.62]) than children in the Retrieve group ( M = 0.54, 95% CI [0.50, 0.57]), t(69) = 8.08, p < .0001, d = 1.92, 95% CI [1.35,2.49].","t.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Lesson.Means[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],var.equal = T)
cohen.d(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Lesson.Means[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",match,"The paper describes an independent two-sample t-test comparing groups, and the code implements an independent-samples t-test with equal variances between the two conditions, matching the specified model type.",,
carvalho,6,"A two-sample t-test compared the proportion of time children fixated on the lesson slides (total fixation duration divided by total lesson time, as an eye-tracking based measure of global attention) between the Generating Predictions and Retrieve conditions. This test assessed whether generating predictions increased overall looking time to the instructional materials relative to retrieval practice.",Variable Specification,"As a measure of initial activation/encoding during the lesson, we calculated for each child the proportion of time fixating on the lesson materials by dividing the fixation time by the total time in the lesson. Using this measure, we found that children in the Generating Predictions group spent on average a larger proportion of time fixating the lesson materials (M = 0.60, 95% CI [0.58, 0.62]) than children in the Retrieve group (M = 0.54, 95% CI [0.50, 0.57]), t(69) = 8.08, p < .0001, d = 1.92, 95% CI [1.35,2.49]. Thus, generating a prediction before instruction led to greater attention to the materials than retrieving a response after instruction.","# Looking time during lesson (eyetracking data)
length(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

length(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

mean_fixation_generate <- mean(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])

mean_fixation_retrieve <- mean(data$Total.Proportion.of.Fixation[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])
...

t.test(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Lesson.Means[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],var.equal = T)
cohen.d(data$Total.Proportion.of.Fixation[data$Condition==""GENERATE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)],data$Lesson.Means[data$Condition==""RETRIEVE""&data$Gaze.Sample>.50&!is.na(data$Total.Proportion.of.Fixation)])",mismatch,"The paper describes comparing the same proportional fixation measure between Generating Predictions and Retrieve groups, but the code uses different variables for the two groups in the t-test.",,
