paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
yang,5,Independent-samples t-test comparing MoCA-B scores between NC (24.46±3.69) and aMCI (16.15±4.32) groups to assess group differences in more sensitive cognitive screening. The analysis evaluated whether aMCI participants showed significantly lower MoCA-B performance than controls.,Transformation Specification,"MoCA-B 24.46(3.69) 16.15(4.32) 0.000**

""Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test; * denotes p < 0.05, ** denotes p < 0.01. SD, standard deviation.""",,unknown,"There is no relevant code provided to assess whether any data transformations were applied prior to the independent-samples t-test on MoCA-B scores, so alignment with the paper’s description cannot be determined.",,
yang,5,Independent-samples t-test comparing MoCA-B scores between NC (24.46±3.69) and aMCI (16.15±4.32) groups to assess group differences in more sensitive cognitive screening. The analysis evaluated whether aMCI participants showed significantly lower MoCA-B performance than controls.,Inference Specification,"The conventional significance level of α = .05 was used for the overall analysis.

Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test; * denotes p < 0.05, ** denotes p < 0.01.",,unknown,"The paper specifies using α = 0.05 as the conventional significance level, but no relevant code related to inference criteria or alpha thresholds is provided for comparison.",,
yang,6,Independent-samples t-test comparing Boston Naming Test scores between NC (23.62±3.66) and aMCI (20.00±4.74) participants to assess naming/lexical retrieval differences. This test evaluated semantic-linguistic impairment via confrontation naming across groups.,Model Specification,"p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test; * denotes p < 0.05, ** denotes p < 0.01.",,unknown,"The paper specifies an independent-samples t-test for neuropsychological performance measures such as the Boston Naming Test, but no relevant code is provided to verify the implemented model specification.",,
yang,6,Independent-samples t-test comparing Boston Naming Test scores between NC (23.62±3.66) and aMCI (20.00±4.74) participants to assess naming/lexical retrieval differences. This test evaluated semantic-linguistic impairment via confrontation naming across groups.,Variable Specification,"""NC(n = 13) aMCI(n = 13) p""
...
""Boston Naming 23.62(3.66) 20.00(4.74) 0.040*""

""Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in
other demographic data, neuropsychological performance and behavioral data were acquired by independent sample
T-test; * denotes p < 0.05, ** denotes p < 0.01. SD, standard deviation.""",,unknown,"The paper clearly specifies Boston Naming Test scores compared between NC and aMCI groups, but no corresponding code or variable definitions are provided to verify how these variables are implemented. Without code evidence, it is not possible to determine if the implementation matches the described analysis.",,
yang,6,Independent-samples t-test comparing Boston Naming Test scores between NC (23.62±3.66) and aMCI (20.00±4.74) participants to assess naming/lexical retrieval differences. This test evaluated semantic-linguistic impairment via confrontation naming across groups.,Transformation Specification,"Boston Naming 23.62(3.66) 20.00(4.74) 0.040*
...
Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test; * denotes p < 0.05, ** denotes p < 0.01. SD, standard deviation.",,unknown,"There is not enough information about the code implementation to determine whether any data transformations were applied prior to the t-test on Boston Naming Test scores. The paper only reports means, standard deviations, and p-values, without detailing transformations, and no relevant code was provided.",,
yang,6,Independent-samples t-test comparing Boston Naming Test scores between NC (23.62±3.66) and aMCI (20.00±4.74) participants to assess naming/lexical retrieval differences. This test evaluated semantic-linguistic impairment via confrontation naming across groups.,Inference Specification,"Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test; * denotes p < 0.05, ** denotes p < 0.01. SD, standard deviation.
...
The conventional significance level of α = .05 was used for the overall analysis.",,unknown,"The paper specifies using a conventional significance level of α = .05, but the provided code excerpt contains no information about the inference criteria used, so alignment cannot be assessed.",,
yang,7,Independent-samples t-test comparing Verbal Fluency scores between NC (17.07±2.49) and aMCI (12.69±3.66) groups to quantify differences in lexical-semantic fluency. This analysis tested whether aMCI participants produced fewer words in fluency tasks than controls.,Model Specification,"p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test;",,unknown,"The paper specifies independent-samples t-tests for neuropsychological performance, but no relevant code was provided to verify the implemented statistical test.",,
yang,7,Independent-samples t-test comparing Verbal Fluency scores between NC (17.07±2.49) and aMCI (12.69±3.66) groups to quantify differences in lexical-semantic fluency. This analysis tested whether aMCI participants produced fewer words in fluency tasks than controls.,Variable Specification,"Table 1. Demographic data, neuropsychological performance for all subjects (Significant differences
were indicated between the two groups)
...
Verbal Fluency 17.07(2.49) 12.69(3.66) 0.002**
...
Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in
other demographic data, neuropsychological performance and behavioral data were acquired by independent sample
T-test; * denotes p < 0.05, ** denotes p < 0.01. SD, standard deviation.",,unknown,It is unclear whether the code’s variable specification matches the paper’s description because no relevant code snippet was provided for this analysis-dimension pairing.,,
yang,7,Independent-samples t-test comparing Verbal Fluency scores between NC (17.07±2.49) and aMCI (12.69±3.66) groups to quantify differences in lexical-semantic fluency. This analysis tested whether aMCI participants produced fewer words in fluency tasks than controls.,Transformation Specification,"Table 1. Demographic data, neuropsychological performance for all subjects (Significant differences
were indicated between the two groups)
...
Verbal Fluency 17.07(2.49) 12.69(3.66) 0.002**
...
Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in
other demographic data, neuropsychological performance and behavioral data were acquired by independent sample
T-test; * denotes p < 0.05, ** denotes p < 0.01. SD, standard deviation.",,unknown,"There is no relevant code provided to assess how (or whether) any data transformations were applied before the t-test on Verbal Fluency scores, so alignment with the paper’s description cannot be determined.",,
yang,7,Independent-samples t-test comparing Verbal Fluency scores between NC (17.07±2.49) and aMCI (12.69±3.66) groups to quantify differences in lexical-semantic fluency. This analysis tested whether aMCI participants produced fewer words in fluency tasks than controls.,Inference Specification,"Post hoc analysis adjusted by ‘Bonferroni’ was calculated using the emmeans package (Lenth, 2023) when the main effect of predictors or interaction effects were significant. Confidence intervals (95% CI) were calculated using the Wald method. The conventional significance level of α = .05 was used for the overall analysis.

Note: Data are presented as the mean (SD). p value of gender was obtained by chi-square test; p values for comparison in other demographic data, neuropsychological performance and behavioral data were acquired by independent sample T-test; * denotes p < 0.05, ** denotes p < 0.01.",,unknown,"The paper describes using α = 0.05, Bonferroni-adjusted post hoc tests, and 95% Wald confidence intervals, but no relevant code is provided to verify whether these inference criteria were implemented for the Verbal Fluency t-test.",,
yang,8,"Generalized linear mixed-effects logistic regression on antonym task accuracy with fixed effect of group (aMCI vs NC) and random intercepts for subjects and items, testing whether overall accuracy differed by group. A chi-square test of the group fixed effect (χ²=7.948, df=1, p=0.0048) indicated significantly lower accuracy in the aMCI group.",Model Specification,"For accuracy, we fitted a generalized linear mixed model with a binary distribution. For the fixed and random effects, the model was built in the same manner as in the analysis of RTs. In the statistical analyses, we reported the χ
2 values and corresponding p values for each of the fixed effects.
...
In the optimization model, we found a significant main effect of group (χ
2 = 7.948, df = 1, p = .0048), wherein the NC group had higher accuracy than the aMCI group.","# ------------------the analysis of ANT_ACC--------------------------

ACC.max=glmer(data=ACC,ACC~group*Material+(1+Material|ID)
              +(1+group|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
summary(rePCA(ACC.max))
VarCorr(ACC.max)

ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
summary(ACC.opt1)
car::Anova(ACC.opt1)
performance::r2(ACC.opt1)
confint(ACC.opt1,method='Wald') 
emmeans(ACC.opt1,pairwise~group, adjust='bonferroni')#因为存在显著的被试组别主效应，所以进行了事后检验",match,"The code fits a generalized linear mixed-effects logistic regression with fixed effects including group and random intercepts for subjects and items, consistent with the paper’s description of a generalized linear mixed model with a binary distribution and the same fixed/random structure as the RT analysis. The significance of the group effect is evaluated via a chi-square test from the Anova on the mixed model, matching the paper’s report of χ² and p-values for fixed effects.",,
yang,8,"Generalized linear mixed-effects logistic regression on antonym task accuracy with fixed effect of group (aMCI vs NC) and random intercepts for subjects and items, testing whether overall accuracy differed by group. A chi-square test of the group fixed effect (χ²=7.948, df=1, p=0.0048) indicated significantly lower accuracy in the aMCI group.",Variable Specification,"For accuracy, we fitted a generalized linear mixed model with a binary distribution. For the fixed and random effects, the model was built in the same manner as in the analysis of RTs. ... We fitted a linear mixed model to standardized RT data using the lme4 package (Bates et al., 2015) in R. The model included fixed effects for group (aMCI and NC), material type (ANT-EX, ANT-IN in the Antonym Experiment; CAT-HI, CAT-LO, CAT-IN in the Category Experiment), and interaction item (group by material type). For the random effects, we first built the model with the maximal random effects structure. Based on our experiment, material types vary within-subjects but between-items. We thus needed to specify a by-subject random slope material type. Subject group varied between-subjects but within-items. The design thus called for a by-item random slope for group. The maximal random effect structure contained four random effects: a by-subject random intercept, a by-subject random slope for material type, a by-item random intercept, and a by-item random slope for group. ... In the optimization model, we found a significant main effect of group (χ² = 7.948, df = 1, p = .0048), wherein the NC group had higher accuracy than the aMCI group. The main effect of material type (χ² = .7313, df = 1, p = .3924) and the interaction between group and material (χ² = 2.4393, df = 1, p = .1183) were not significant.","ACC$group = factor(ACC$group)
ACC$Material = factor(ACC$Material)
ACC$ID=factor(ACC$subjectID)
...
ACC.max=glmer(data=ACC,ACC~group*Material+(1+Material|ID)
              +(1+group|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
...
ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))",match,"The code uses the same outcome, fixed effects, and random-effects grouping factors as described for the accuracy model in the paper.",,
yang,8,"Generalized linear mixed-effects logistic regression on antonym task accuracy with fixed effect of group (aMCI vs NC) and random intercepts for subjects and items, testing whether overall accuracy differed by group. A chi-square test of the group fixed effect (χ²=7.948, df=1, p=0.0048) indicated significantly lower accuracy in the aMCI group.",Transformation Specification,"However, subsequent quality checks on the EEG data revealed that some participants’ data were excluded due to excessive artifact rate (>15% of trials), significant channel loss (>30% of electrodes), and poor signal-to-noise ratio (SNR < 1), which did not meet the predefined quality standards for analysis. As a result, data from 4 aMCI patients and 4 normal controls were excluded from the final analysis, leaving a final sample of 13 aMCI patients and 13 normal controls.","ACC=read.csv(""E:/OneDrive - tongji.edu.cn/Project/9王晶脑电小论文/20230419 混合效应模型/ANT_ACC.csv"")

ACC$group = factor(ACC$group)
ACC$Material = factor(ACC$Material)
ACC$ID=factor(ACC$subjectID)
contrasts(ACC$group)=c(-0.5,0.5) # define the contrast as simpling coding 
z=c(-0.5,0.5)
contrasts(ACC$Material)=z
M=model.matrix(~group*Material,ACC)
ACC[c('group1','material1','group1:material1')]=M[,2:4]

ACC.max=glmer(data=ACC,ACC~group*Material+(1+Material|ID)
              +(1+group|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
...
ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))",unknown,"The paper describes participant-level exclusions based on EEG quality metrics, but the provided code only shows loading a preexisting ACC dataset and setting factors/contrasts, with no visible implementation of these exclusion criteria. It is unclear whether the exclusions were applied upstream in data preparation or handled elsewhere in code not shown.",,
yang,8,"Generalized linear mixed-effects logistic regression on antonym task accuracy with fixed effect of group (aMCI vs NC) and random intercepts for subjects and items, testing whether overall accuracy differed by group. A chi-square test of the group fixed effect (χ²=7.948, df=1, p=0.0048) indicated significantly lower accuracy in the aMCI group.",Inference Specification,"Post hoc analysis adjusted by ‘Bonferroni’ was calculated using the emmeans package (Lenth, 2023) when the main effect of predictors or interaction effects were significant. Confidence intervals (95% CI) were calculated using the Wald method. ... The conventional significance level of α = .05 was used for the overall analysis.","ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
summary(ACC.opt1)
car::Anova(ACC.opt1)
performance::r2(ACC.opt1)
confint(ACC.opt1,method='Wald') 
emmeans(ACC.opt1,pairwise~group, adjust='bonferroni')",match,"The code implements Wald confidence intervals and Bonferroni-adjusted post hoc comparisons as described in the paper, and there is no inconsistency with the stated alpha level of 0.05. Thus, the inference procedures in the code align with the paper’s inference specification for this analysis.",,
yang,10,"Within the antonym accuracy logistic mixed-effects model, a chi-square test evaluated the interaction between group (aMCI vs NC) and material type (ANT-EX vs ANT-IN). The interaction was not significant (χ²=2.4393, df=1, p=0.1183), suggesting that the congruent vs incongruent accuracy difference did not differ reliably by group.",Model Specification,"For accuracy, we fitted a generalized linear mixed model with a binary distribution. For the fixed and random effects, the model was built in the same manner as in the analysis of RTs. In the statistical analyses, we reported the χ2 values and corresponding p values for each of the fixed effects. … In the optimization model, we found a significant main effect of group ( χ2 = 7.948, df = 1, p = .0048) … The main effect of material type ( χ2 = .7313, df = 1, p = .3924) and the interaction between group and material ( χ2 = 2.4393, df = 1, p = .1183) were not significant.","# ------------------the analysis of ANT_ACC--------------------------

ACC.max=glmer(data=ACC,ACC~group*Material+(1+Material|ID)
              +(1+group|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
summary(rePCA(ACC.max))
VarCorr(ACC.max)

ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
summary(ACC.opt1)
car::Anova(ACC.opt1)
performance::r2(ACC.opt1)
confint(ACC.opt1,method='Wald') 
emmeans(ACC.opt1,pairwise~group, adjust='bonferroni')#因为存在显著的被试组别主效应，所以进行了事后检验",match,"The code implements a generalized linear mixed-effects model with a binomial family and uses chi-square tests for fixed effects, matching the paper's description of the antonym accuracy model and its tests of main effects and interaction.",,
yang,10,"Within the antonym accuracy logistic mixed-effects model, a chi-square test evaluated the interaction between group (aMCI vs NC) and material type (ANT-EX vs ANT-IN). The interaction was not significant (χ²=2.4393, df=1, p=0.1183), suggesting that the congruent vs incongruent accuracy difference did not differ reliably by group.",Variable Specification,"For accuracy, we fitted a generalized linear mixed model with a binary distribution. For the fixed and random effects, the model was built in the same manner as in the analysis of RTs. We fitted a linear mixed model to standardized RT data using the lme4 package (Bates et al., 2015) in R. The model included fixed effects for group (aMCI and NC), material type (ANT-EX, ANT-IN in the Antonym Experiment; CAT-HI, CAT-LO, CAT-IN in the Category Experiment), and interaction item (group by material type). Based on our experiment, material types vary within-subjects but between-items. We thus needed to specify a by-subject random slope material type. Subject group varied between-subjects but within-items. The design thus called for a by-item random slope for group.","ACC=read.csv(""E:/OneDrive - tongji.edu.cn/Project/9王晶脑电小论文/20230419 混合效应模型/ANT_ACC.csv"")
...
ACC$group = factor(ACC$group)
ACC$Material = factor(ACC$Material)
ACC$ID=factor(ACC$subjectID)
...
# ------------------the analysis of ANT_ACC--------------------------

ACC.max=glmer(data=ACC,ACC~group*Material+(1+Material|ID)
              +(1+group|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
...
ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))",match,"The code uses the same outcome, fixed effects (group, material type, and their interaction), and random-effects structure (by-subject slope for Material and by-item slope for group) as described in the paper for the antonym accuracy model.",,
yang,10,"Within the antonym accuracy logistic mixed-effects model, a chi-square test evaluated the interaction between group (aMCI vs NC) and material type (ANT-EX vs ANT-IN). The interaction was not significant (χ²=2.4393, df=1, p=0.1183), suggesting that the congruent vs incongruent accuracy difference did not differ reliably by group.",Transformation Specification,"To analyze the reaction times (RTs), we standardized the reaction times using Z-score normalization and removed outliers with Z-scores greater than 3 or less than −3. ... Before averaging, trails with eye movements, blinks, and excessive muscle activity were rejected. ERPs were derived by averaging correctly classified trials on each type of target word for each participant.","ACC=read.csv(""E:/OneDrive - tongji.edu.cn/Project/9王晶脑电小论文/20230419 混合效应模型/ANT_ACC.csv"")

ACC$group = factor(ACC$group)
ACC$Material = factor(ACC$Material)
ACC$ID=factor(ACC$subjectID)
contrasts(ACC$group)=c(-0.5,0.5) # define the contrast as simpling coding 
z=c(-0.5,0.5)
contrasts(ACC$Material)=z
M=model.matrix(~group*Material,ACC)
ACC[c('group1','material1','group1:material1')]=M[,2:4]

ACC.max=glmer(data=ACC,ACC~group*Material+(1+Material|ID)
              +(1+group|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
...
ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))",unknown,"The paper text provided only describes transformations for RTs and ERPs, not for the antonym accuracy model, so it is unclear what, if any, transformations were intended for accuracy. The code shows only factor recoding and contrast coding for the accuracy data, which cannot be directly compared to the RT/ERP preprocessing described in the paper.",,
yang,10,"Within the antonym accuracy logistic mixed-effects model, a chi-square test evaluated the interaction between group (aMCI vs NC) and material type (ANT-EX vs ANT-IN). The interaction was not significant (χ²=2.4393, df=1, p=0.1183), suggesting that the congruent vs incongruent accuracy difference did not differ reliably by group.",Inference Specification,"Post hoc analysis adjusted by ‘Bonferroni’ was calculated using the emmeans package (Lenth, 2023) when the main effect of predictors or interaction effects were significant. Confidence intervals (95% CI) were calculated using the Wald method. The conventional significance level of α = .05 was used for the overall analysis.","ACC.opt1=glmer(data=ACC,ACC~group*Material+(1|ID)
              +(1|item),family='binomial'
              ,control=glmerControl(optimizer ='bobyqa',boundary.tol = 1e-04))
summary(ACC.opt1)
car::Anova(ACC.opt1)
performance::r2(ACC.opt1)
confint(ACC.opt1,method='Wald') 
emmeans(ACC.opt1,pairwise~group, adjust='bonferroni')#因为存在显著的被试组别主效应，所以进行了事后检验",match,"The code uses Wald 95% confidence intervals and Bonferroni-adjusted post hoc tests via emmeans when a main effect is significant, consistent with the paper’s described inference procedures and conventional α = .05 threshold. The chi-square tests for fixed effects are implemented via car::Anova, matching the reported chi-square test for the interaction.",,
yang,12,"In the same antonym RT linear mixed-effects model, an F test of the material type effect (ANT-EX vs ANT-IN) evaluated whether congruency influenced response speed. The main effect of material type was significant (F=7.7822, df=58, p=0.00713), indicating different RTs for congruent versus incongruent antonym targets across subjects and items.",Model Specification,"We fitted a linear mixed model to standardized RT data using the lme4 package (Bates et al., 2015) in R. ... We found that the main effect of group ( F = 4.960, df = 24, p = .0357), the main effect of material type ( F = 7.7822, df = 58, p = .00713), and the interaction between group and material ( F = 29.7362, df = 1402, p = 5.843e–08) were significant.","RT.opt2= lmer(data=ACC, RT~group*Material+(1|item)+(1|ID),
              control=lmerControl(optimizer='bobyqa',boundary.tol = 1e-04))
summary(RT.opt2)
anova(RT.opt2)",match,"Both the paper and the code describe fitting a linear mixed-effects model to RT with fixed effects of group and material type (and their interaction) and random intercepts for items and subjects, then using ANOVA/F-tests on this model. The code thus corresponds to the described model specification for testing the main effect of material type on RTs.",,
yang,12,"In the same antonym RT linear mixed-effects model, an F test of the material type effect (ANT-EX vs ANT-IN) evaluated whether congruency influenced response speed. The main effect of material type was significant (F=7.7822, df=58, p=0.00713), indicating different RTs for congruent versus incongruent antonym targets across subjects and items.",Variable Specification,"To analyze the reaction times (RTs), we standardized the reaction times using Z-score normalization and removed outliers with Z-scores greater than 3 or less than −3. We fitted a linear mixed model to standardized RT data using the lme4 package (Bates et al., 2015) in R. The model included fixed effects for group (aMCI and NC), material type (ANT-EX, ANT-IN in the Antonym Experiment; CAT-HI, CAT-LO, CAT-IN in the Category Experiment), and interaction item (group by material type). For the random effects, we first built the model with the maximal random effects structure. Based on our experiment, material types vary within-subjects but between-items. We thus needed to specify a by-subject random slope material type. Subject group varied between-subjects but within-items. The design thus called for a by-item random slope for group. The maximal random effect structure contained four random effects: a by-subject random intercept, a by-subject random slope for material type, a by-item random intercept, and a by-item random slope for group.","ACC$group = factor(ACC$group)
ACC$Material = factor(ACC$Material)
ACC$ID=factor(ACC$subjectID)
contrasts(ACC$group)=c(-0.5,0.5) # define the contrast as simpling coding 
z=c(-0.5,0.5)
contrasts(ACC$Material)=z
M=model.matrix(~group*Material,ACC)
ACC[c('group1','material1','group1:material1')]=M[,2:4]

RT.opt2= lmer(data=ACC, RT~group*Material+(1|item)+(1|ID),
              control=lmerControl(optimizer='bobyqa',boundary.tol = 1e-04))",mismatch,"The fixed-effect variables (RT outcome, group, material type, and their interaction) match between paper and code, but the random-effect specification for these variables does not: the paper includes random slopes for material type (by subject) and group (by item), whereas the code only includes random intercepts.",,
yang,12,"In the same antonym RT linear mixed-effects model, an F test of the material type effect (ANT-EX vs ANT-IN) evaluated whether congruency influenced response speed. The main effect of material type was significant (F=7.7822, df=58, p=0.00713), indicating different RTs for congruent versus incongruent antonym targets across subjects and items.",Transformation Specification,"To analyze the reaction times (RTs), we standardized the reaction times using Z-score normalization and removed outliers with Z-scores greater than 3 or less than −3.",,unknown,"There is no code provided for this analysis-dimension pairing, so it is not possible to assess whether the Z-score normalization and outlier removal described in the paper are implemented in the code.",,
