paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
yeung,7,"The authors ran a combined regression in Study 1 with PTSD symptoms (IES-R) as the outcome and mean-centered PHQ-9, gender, years of education, Grammatical Reasoning, OSIQ-O, OSIQ-S, and the two imagery × gender interaction terms as predictors (n = 545). In this model, Grammatical Reasoning remained significantly negatively related to PTSD symptoms (B = −0.33, β = −0.09, p = .03), OSIQ-O retained a significant positive association (B = 3.87, β = 0.18, p = .02), while the negative association of OSIQ-S was attenuated and became non-significant (B = −1.14, β = −0.05, p = .5), with R² = .19.",Inference Specification,"The relationship between Grammatical Reasoning 
and PTSD symptoms also held when adding it to the 
original model with the OSIQ measures. The OSIQ-O’s 
relationship to IES-R was relatively unaffected (ßs = 
0.18 vs. 0.18) by adding Grammatical Reasoning, 
whereas the OSIQ-S’s contribution was noticeably 
reduced and no longer statistically significant (ßs = 
−0.10 vs. − 0.05; Table 3).
...
Note: Outcome is Impact of Event Scale–Revised score. R2 = .19, 
n = 545. Continuous predictors (PHQ-9, years of education, 
Grammatical Reasoning, OSIQ-O, OSIQ-S) were mean-centered. PHQ-
9 = Patient Health Questionnaire–9; OSIQ-O = Object-Spatial Imagery 
Questionnaire Object subscale; OSIQ-S = Object-Spatial Imagery 
Questionnaire Spatial subscale.
...
*p < .05. ***p < .001.","### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + 
       edu_flup_cen + 
       final_score_raw_gr_cen + 
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE, 
  p.style = ""numeric_stars""
  )

### check against null model
anova(mod_null, mod_ies_phq_osivq_gender, test = ""Chisq"")

### overall model F stats and p value
summary(mod_ies_phq_osivq_gender)

### variance inflation factors
car::vif(mod_ies_phq_osivq_gender) %>%
  kable(col.names = ""VIF"") %>%
  kableExtra::kable_styling(bootstrap_options = c(""striped"", ""hover"", ""condensed""), full_width = F)",match,"The paper uses conventional NHST thresholds with *p < .05 and ***p < .001, and the code uses standard p-value stars and model comparison outputs consistent with this inference approach. No alternative alpha or non-standard inference rule is specified in either source.",,
yeung,8,"In Study 1, additional multiple regression models examined whether adding age and the number of different potentially traumatic events (PTE variety) as mean-centered covariates altered the relationship between trait imagery (OSIQ-O and OSIQ-S) and PTSD symptoms (IES-R), while retaining PHQ-9, gender, and imagery × gender terms. The authors report that inclusion of age and PTE variety did not change the significance or direction of the object and spatial imagery effects, suggesting that these associations were not driven by age or cumulative trauma exposure.",Model Specification,The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome. Results were not affected by inclusion of age or number of different PTEs experienced (both mean-centered) as predictors (see the Supplemental Material).,"### subset with ies-r, phq, osiq, gender (men or women), and age data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen), !is.na(age_flup_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + age_flup_cen +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)
...
### subset with ies-r, phq, osiq, and gender (men or women) data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen), !is.na(pte_exposure_count_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + pte_exposure_count_cen +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)",match,"The paper describes using linear regression models to predict PTSD symptoms (IES-R) from imagery variables, adding age and PTE variety as additional predictors, and the code implements these analyses with linear models using lm().",,
yeung,8,"In Study 1, additional multiple regression models examined whether adding age and the number of different potentially traumatic events (PTE variety) as mean-centered covariates altered the relationship between trait imagery (OSIQ-O and OSIQ-S) and PTSD symptoms (IES-R), while retaining PHQ-9, gender, and imagery × gender terms. The authors report that inclusion of age and PTE variety did not change the significance or direction of the object and spatial imagery effects, suggesting that these associations were not driven by age or cumulative trauma exposure.",Variable Specification,"The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome. We controlled for depression symptoms (PHQ-9; mean-centered) and gender because of their well-known associations with both imagery (Holmes et al., 2016; Ji et al., 2019) and PTSD symptoms (Olff et al., 2007). We included interaction terms with gender to assess the degree to which gender moderates the relationship between imagery and PTSD symptoms (n = 792 because 14 participants declined to indicate gender). ... Results were not affected by inclusion of age or number of different PTEs experienced (both mean-centered) as predictors (see the Supplemental Material).","df_master <-
  df_master %>% 
  mutate(
    ### osiq_o
    osiq_o_cen = scale(osiq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osiq_s
    osiq_s_cen = scale(osiq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    phq_total_cen = scale(phq_total, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_flup_cen = scale(age_flup, scale = FALSE),
    ### pte_exposure_count
    pte_exposure_count_cen = scale(pte_exposure_count, scale = FALSE),
    ### grammatical reasoning
    final_score_raw_gr_cen = scale(final_score_raw_gr, scale = FALSE),
    ### odd-one-out
    final_score_raw_oo_cen = scale(final_score_raw_oo, scale = FALSE),
    ### paired associates
    avg_score_raw_pa_cen = scale(avg_score_raw_pa, scale = FALSE),
    ### mental rotation
    final_score_raw_ro_cen = scale(final_score_raw_ro, scale = FALSE),
    ### education
    edu_flup_cen = scale(edu_flup, scale = FALSE),
    )

### subset with ies-r, phq, osiq, gender (men or women), and age data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen), !is.na(age_flup_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### full model (adding age as covariate)
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + age_flup_cen +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### subset with ies-r, phq, osiq, and gender (men or women) data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen), !is.na(pte_exposure_count_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen),
    !gender_flup_clean == ""Other/Prefer not to answer"",
    )

### full model (adding PTE variety as covariate)
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + pte_exposure_count_cen +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)",match,"The code uses IES-R as the outcome and includes mean-centered object and spatial imagery, PHQ-9, gender, and imagery×gender terms, then adds mean-centered age and PTE count as additional covariates, matching the variable roles described in the paper. Thus, the variable specification in the implementation aligns with the study description.",,
yeung,8,"In Study 1, additional multiple regression models examined whether adding age and the number of different potentially traumatic events (PTE variety) as mean-centered covariates altered the relationship between trait imagery (OSIQ-O and OSIQ-S) and PTSD symptoms (IES-R), while retaining PHQ-9, gender, and imagery × gender terms. The authors report that inclusion of age and PTE variety did not change the significance or direction of the object and spatial imagery effects, suggesting that these associations were not driven by age or cumulative trauma exposure.",Transformation Specification,"The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome.
...
Results were not affected by inclusion of age or number of different PTEs experienced (both mean-centered) as predictors (see the Supplemental Material).","### identify items that measured exposure to potentially traumatic events
pte_exposure_items <- 
  c(""war_1"", ""accident_1"", ""disaster_1"", ""illness_1"",
    ""abuse_1"", ""abuse_4"", ""assault_1"", ""injury_1"",
    ""death_sigother"", ""death_injury_other"")
  
df_master <-
  df_master %>% 
  mutate(
    ### calculate binary exposure to at least one PTE
    pte_exposure = case_when(
      if_any(.cols = all_of(pte_exposure_items), ~. == ""Yes"") == TRUE ~ ""exposed"",
      if_all(.cols = all_of(pte_exposure_items), ~. == ""No"") == TRUE ~ ""nonexposed""
      )
    ) %>%
  mutate(
    ### calculate ""variety"" score of exposure PTEs (sum # of different event types)
    ### common index of trauma exposure severity
    pte_exposure_count = rowSums(
      across(
        .cols = all_of(pte_exposure_items), 
        ~ . == ""Yes""
        )
      )
    ) %>% 
  mutate(
    ### create numeric version of binary trauma self-report item
    trauma_numeric = case_when(
      trauma == ""Yes - I have experienced traumatic events"" ~ 1,
      trauma == ""No - I have not experiened traumatic events"" ~ 0
      )
    ) %>% 
  mutate(
    ### create numeric version of binary sexual assault self-report item
    sexual_assault = case_when(
      assault_1 == ""Yes"" ~ 1,
      assault_1 == ""No"" ~ 0
      )
    )
...
### center numeric predictors in later regression models
df_master <-
  df_master %>% 
  mutate(
    ### osiq_o
    osiq_o_cen = scale(osiq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osiq_s
    osiq_s_cen = scale(osiq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    phq_total_cen = scale(phq_total, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_flup_cen = scale(age_flup, scale = FALSE),
    ### pte_exposure_count
    pte_exposure_count_cen = scale(pte_exposure_count, scale = FALSE),
    ### grammatical reasoning
    final_score_raw_gr_cen = scale(final_score_raw_gr, scale = FALSE),
    ### odd-one-out
    final_score_raw_oo_cen = scale(final_score_raw_oo, scale = FALSE),
    ### paired associates
    avg_score_raw_pa_cen = scale(avg_score_raw_pa, scale = FALSE),
    ### mental rotation
    final_score_raw_ro_cen = scale(final_score_raw_ro, scale = FALSE),
    ### education
    edu_flup_cen = scale(edu_flup, scale = FALSE),
    )",match,"The code mean-centers age and PTE variety, as well as the imagery variables, consistent with the paper’s description of using mean-centered predictors and covariates in the regression models. The PTE variety score is computed as a count of different event types and then mean-centered, aligning with the described transformation of the 'number of different PTEs'.",,
yeung,8,"In Study 1, additional multiple regression models examined whether adding age and the number of different potentially traumatic events (PTE variety) as mean-centered covariates altered the relationship between trait imagery (OSIQ-O and OSIQ-S) and PTSD symptoms (IES-R), while retaining PHQ-9, gender, and imagery × gender terms. The authors report that inclusion of age and PTE variety did not change the significance or direction of the object and spatial imagery effects, suggesting that these associations were not driven by age or cumulative trauma exposure.",Inference Specification,Results were not affected by inclusion of age or number of different PTEs experienced (both mean-centered) as predictors (see the Supplemental Material).,"### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + age_flup_cen +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE, 
  p.style = ""numeric_stars""
  )
...
### check against null model
anova(mod_null, mod_ies_phq_osivq_gender, test = ""Chisq"")

### overall model F stats and p value
summary(mod_ies_phq_osivq_gender)
...
### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean + pte_exposure_count_cen +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean,
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE, 
  p.style = ""numeric_stars""
  )
...
### check against null model
anova(mod_null, mod_ies_phq_osivq_gender, test = ""Chisq"")

### overall model F stats and p value
summary(mod_ies_phq_osivq_gender)",unknown,"The paper excerpt does not state any explicit inference criteria (e.g., alpha level or decision rule), and the code only shows default significance testing without a clearly specified threshold to compare against the paper.",,
yeung,9,"Study 1 also investigated whether adding a verbal-cognitive style measure (OSIVQ verbal subscale) to the imagery–PTSD regression model affected results. In regressions with IES-R as the outcome and predictors including PHQ-9, gender, OSIQ-O, OSIQ-S, OSIVQ verbal, and associated interaction terms, higher verbal style was related to fewer PTSD symptoms only in some gender-specific models, and inclusion of the verbal measure had negligible impact on the object and spatial imagery coefficients.",Model Specification,"The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome. ... Furthermore, its inclusion in regression models had negligible effects on our other findings, suggesting that the visual and spatial-schematic domains may be particularly relevant to PTSD symptoms (see the Supplemental Material).","### subset with ies-r, phq, osivq, and gender (men or women) data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen), !is.na(osivq_v_cen), 
    !gender_flup_clean == ""Other/Prefer not to answer"",
    ) 

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean + osivq_v_cen*gender_flup_clean, 
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE,
  p.style = ""numeric_stars""
  )",match,"The paper describes using linear regression with IES-R as the outcome and predictors including PHQ-9, gender, object imagery, spatial imagery, and OSIVQ verbal (with interactions), which is what the code implements. The code fits a linear model with IES-R as the dependent variable and includes PHQ, gender, centered OSIQ-O, OSIQ-S, and OSIVQ verbal with their interactions with gender, matching the described model specification.",,
yeung,9,"Study 1 also investigated whether adding a verbal-cognitive style measure (OSIVQ verbal subscale) to the imagery–PTSD regression model affected results. In regressions with IES-R as the outcome and predictors including PHQ-9, gender, OSIQ-O, OSIQ-S, OSIVQ verbal, and associated interaction terms, higher verbal style was related to fewer PTSD symptoms only in some gender-specific models, and inclusion of the verbal measure had negligible impact on the object and spatial imagery coefficients.",Variable Specification,"“The verbal scale of the OSIVQ (Blazhenkova & Kozhevnikov, 2009) has been proposed as a measure of verbal-semantic processes, which are also thought to be protective against intrusions (Holmes & Bourne, 2008). Although we administered this verbal scale in both studies, it was not consistently related to PTSD symptoms: Although higher verbal-cognitive style was related to fewer symptoms in Study 1, this effect was restricted to men and did not replicate in Study 2. Furthermore, its inclusion in regression models had negligible effects on our other findings, suggesting that the visual and spatial-schematic domains may be particularly relevant to PTSD symptoms (see the Supplemental Material).”","### subset with ies-r, phq, osivq, and gender (men or women) data
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen), !is.na(osivq_v_cen), 
    !gender_flup_clean == ""Other/Prefer not to answer"",
    ) 

### null model
mod_null <-
  df_master_mod %>% 
  lm(ies_recent_total ~ 1,
     data = .)

### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean + osivq_v_cen*gender_flup_clean, 
     data = .)
",match,"The code uses IES-R as the outcome and includes PHQ-9, gender, object imagery, spatial imagery, and OSIVQ verbal (all with gender interactions) as predictors, matching the variable roles described in the paper.",,
yeung,9,"Study 1 also investigated whether adding a verbal-cognitive style measure (OSIVQ verbal subscale) to the imagery–PTSD regression model affected results. In regressions with IES-R as the outcome and predictors including PHQ-9, gender, OSIQ-O, OSIQ-S, OSIVQ verbal, and associated interaction terms, higher verbal style was related to fewer PTSD symptoms only in some gender-specific models, and inclusion of the verbal measure had negligible impact on the object and spatial imagery coefficients.",Transformation Specification,"The relationship between imagery abilities and trauma outcome was assessed using a linear regression with object (OSIQ Object [OSIQ-O] subscale) and spatial imagery (OSIQ Spatial [OSIQ-S] subscale) as mean-centered predictors and PTSD symptoms (IES-R) as the outcome. ... Total scores reflecting object and spatial imagery are calculated by averaging the raw scores of all the items in each domain. ... Two items on the OSIQ-O were conceptually similar to PTSD-related intrusions (i.e., “Sometimes my images are so vivid and persistent that it is difficult to ignore them,” “My visual images are in my head all the time. They are just right there”). Likewise, one item on the IES-R was conceptually similar to trait object imagery (i.e., “Pictures about it popped into my mind”). To ensure that any associations were not simply due to overlap between items on scales, we reran the same regression after recalculating OSIQ-O and IES-R scores without these three items.","### OSIQ: drop potentially overlapping items and compute modified mean score
osiq_drop_items <- c(""osiq_o_22"", ""osiq_o_28"")

df_master <-
  df_master %>%
  ### calculate OSIQ-O & OSIQ-S difference score (+ve = more O, -ve = more S)
  mutate(osiq_diff_o_s = osiq_o - osiq_s) %>%
  ### calculate OSIQ-O without items 22 and 28
  mutate(
    osiq_o_drop = rowMeans(
      select(
        ### mean of all OSIQ-O items, without the items labelled in `osiq_drop_items`
        ### (raw responses are the variables ending in digits; luckily, 27r is spatial so it can be ignored)
        ., starts_with(""osiq_o_"") & matches('\\d{1}$') & !matches(osiq_drop_items)
        )
      )
    ) 

### IES-R: drop potentially overlapping item and recompute scores
ies_drop_items <- c(""ies_recent_9"", ""ies_remote_9"")

ies_int <- c(""_1"", ""_2"", ""_3"", ""_6"", ""_9"", ""_14"", ""_16"", ""_20"")

df_master <-
  df_master %>%
  ### calculate ies-r recent without item 9
  mutate(
    ### total sum score
    ies_recent_total_drop = rowSums(
      select(
        ., starts_with(""ies_recent_"") & matches('\\d{1}$') & !matches(ies_drop_items) & !contains(""cutoff"")
        )
      ),
    ### int domain mean score
    ies_recent_int_drop = rowMeans(
      select(
        ., starts_with(""ies_recent_"") & matches('\\d{1}$') & !matches(ies_drop_items) & ends_with(ies_int)
        )
      )
    ) %>% 
  ### calculate ies-r remote without item 9
  mutate(
    ### total sum score
    ies_remote_total_drop = rowSums(
      select(
        ., starts_with(""ies_remote_"") & matches('\\d{1}$') & !matches(ies_drop_items) & !contains(""cutoff"")
        )
      ),
    ### int domain mean score
    ies_remote_int_drop = rowMeans(
      select(
        ., starts_with(""ies_remote_"") & matches('\\d{1}$') & !matches(ies_drop_items) & ends_with(ies_int)
        )
      )
    )

### Center variables (including imagery and verbal style) for regression models
df_master <-
  df_master %>% 
  mutate(
    ### osiq_o
    osiq_o_cen = scale(osiq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osiq_s
    osiq_s_cen = scale(osiq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    phq_total_cen = scale(phq_total, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_flup_cen = scale(age_flup, scale = FALSE),
    ### pte_exposure_count
    pte_exposure_count_cen = scale(pte_exposure_count, scale = FALSE),
    ### grammatical reasoning
    final_score_raw_gr_cen = scale(final_score_raw_gr, scale = FALSE),
    ### odd-one-out
    final_score_raw_oo_cen = scale(final_score_raw_oo, scale = FALSE),
    ### paired associates
    avg_score_raw_pa_cen = scale(avg_score_raw_pa, scale = FALSE),
    ### mental rotation
    final_score_raw_ro_cen = scale(final_score_raw_ro, scale = FALSE),
    ### education
    edu_flup_cen = scale(edu_flup, scale = FALSE),
    )

### Regression with verbal style added: uses mean-centered predictors
df_master_mod <-
  df_master %>% 
  filter(
    !is.na(ies_recent_total), !is.na(phq_total_cen),
    !is.na(osiq_o_cen), !is.na(osiq_s_cen), !is.na(osivq_v_cen), 
    !gender_flup_clean == ""Other/Prefer not to answer"",
    ) 

mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean + osivq_v_cen*gender_flup_clean, 
     data = .)
",match,"The code applies the same transformations described in the paper: computing OSIQ subscale scores as means, recomputing OSIQ-O and IES-R scores with overlapping items removed, and mean-centering predictors before regression. These modified and centered variables are then used in the regression models that include verbal style and gender interactions, consistent with the described analysis.",,
yeung,9,"Study 1 also investigated whether adding a verbal-cognitive style measure (OSIVQ verbal subscale) to the imagery–PTSD regression model affected results. In regressions with IES-R as the outcome and predictors including PHQ-9, gender, OSIQ-O, OSIQ-S, OSIVQ verbal, and associated interaction terms, higher verbal style was related to fewer PTSD symptoms only in some gender-specific models, and inclusion of the verbal measure had negligible impact on the object and spatial imagery coefficients.",Inference Specification,"The verbal scale of the OSIVQ (Blazhenkova & Kozhevnikov, 2009) has been proposed as a measure of verbal-semantic processes, which are also thought to be protective against intrusions (Holmes & Bourne, 2008). Although we administered this verbal scale in both studies, it was not consistently related to PTSD symptoms: Although higher verbal-cognitive style was related to fewer symptoms in Study 1, this effect was restricted to men and did not replicate in Study 2. Furthermore, its inclusion in regression models had negligible effects on our other findings, suggesting that the visual and spatial-schematic domains may be particularly relevant to PTSD symptoms (see the Supplemental Material).","### full model
mod_ies_phq_osivq_gender <- 
  df_master_mod %>% 
  lm(ies_recent_total ~ phq_total_cen + gender_flup_clean +
       osiq_o_cen*gender_flup_clean + osiq_s_cen*gender_flup_clean + osivq_v_cen*gender_flup_clean, 
     data = .)

### regression table
tab_model(
  mod_ies_phq_osivq_gender,
  show.std = TRUE, show.se = TRUE,
  p.style = ""numeric_stars""
  )

### simple slopes
emtrends(mod_ies_phq_osivq_gender, ~ gender_flup_clean, var = ""osivq_v_cen"", infer = c(TRUE , TRUE)) %>% 
  kable(table.attr = ""style = \""color: black;\"""", caption = ""simple slopes for OSIVQ-V × gender"") %>% 
  kable_styling(c(""striped"", ""hover"", ""condensed"")) %>%
  scroll_box(width = ""100%"")

### check against null model
anova(mod_null, mod_ies_phq_osivq_gender, test = ""Chisq"")

### overall model F stats and p value
summary(mod_ies_phq_osivq_gender)",unknown,"The paper excerpt does not specify any explicit inference criteria (e.g., alpha level or CI rules), so it is not possible to determine whether the code’s inference settings align with the paper’s specifications.",,
yeung,10,"In Study 1, zero-order Pearson correlations between PTSD symptoms (IES-R) and each of the four Cambridge Brain Sciences (CBS) task scores—Grammatical Reasoning, Odd One Out, Rotations, and Paired Associates—were computed to characterize bivariate associations prior to regression. These correlations, reported in the Supplemental Material, showed that only Grammatical Reasoning had a notable negative association with PTSD symptoms, consistent with its unique predictive value in multivariate models.",Model Specification,"Considering the objective cognitive measures, we found that controlling for gender and education, performance on the Grammatical Reasoning test was uniquely related to PTSD symptoms. Higher scores corresponded with fewer symptoms, suggesting that objectively assessed abstract-reasoning capacities are protective. This relationship held when Grammatical Reasoning was included in a model with other CBS tasks that are more explicitly focused on visuospatial cognition (Odd One Out, Rotations, Paired Associates; Table 2), suggesting specificity to the abstract-reasoning domain (for zero-order correlations, see the Supplemental Material).

Analyses were conducted in R (Version 4.2.2), including stats  for linear regressions and correlations (R Core Team, 2022), cocor for testing significant differences among correlations (Diedenhofen & Musch, 2015), and rstatix for correlation matrices (Kassambara, 2023).","df_master %>% 
  filter(
    !is.na(gender_flup_clean),
    !(gender_flup_clean == ""Other/Prefer not to answer""),
    ### only among those with demo data
    recorded_data_demo == ""DEM"",
    ### only among those with self-reported trauma exposure
    str_detect(trauma, ""Yes""),
    ) %>% 
  select(
    phq_9, osiq_o, osiq_s, 
    ies_recent_total, # ies_recent_int, ies_recent_avd, ies_recent_hyp,
    final_score_raw_gr, final_score_raw_oo, final_score_raw_ro, avg_score_raw_pa,
    # sam_epi_zscore_demo, sam_sem_zscore_demo, sam_spa_zscore_demo, sam_fut_zscore_demo, 
    ) %>% 
  rename(
    cbs_gr = final_score_raw_gr,
    cbs_oo = final_score_raw_oo,
    cbs_ro = final_score_raw_ro,
    cbs_pa = avg_score_raw_pa,
  ) %>%
  # nrow()
  rstatix::cor_mat() %>% 
  rstatix::cor_mark_significant()",match,"The paper describes computing zero-order correlations and the code uses a correlation matrix function (rstatix::cor_mat) on PTSD symptoms and CBS task scores, consistent with Pearson correlation analysis. Although additional variables are included, the statistical test type (zero-order correlations) matches the described model specification.",,
