paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
radtke,12,"A linear mixed-effects model examined temporal changes in perceived task difficulty across probes and task versions. Task difficulty ratings were the outcome, with fixed effects of task (easy vs. hard), time (probe 1–11), and their interaction, and random intercepts plus random slopes for time by participant. The model showed a significant task × time interaction (γ03 = -0.15, t = -12.04, p < .001) indicating a stronger decrease in perceived difficulty over time in the hard Stroop, as well as main effects of time and task.",Transformation Specification,"“Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.”

“The overall perceived task difficulty was calculated as the mean of the perceived difficulty ratings for the answered probes.”","# Analysis: paired t-test (overall difficulty = mean of probes)

# Calculate mean difficulty

df_dif <- df |> 
  group_by(participant, task) |> 
  summarize(
    mean_difficulty = mean(difficulty, na.rm = TRUE),
    sd_difficulty = sd(difficulty, na.rm = TRUE)
  )",match,"The code computes overall perceived task difficulty as the mean of probe-level difficulty ratings per participant and task, consistent with the paper’s description of this transformation. Although the code is embedded in a paired t-test context, the transformation itself (mean of probes) matches the paper’s stated procedure.",,
radtke,12,"A linear mixed-effects model examined temporal changes in perceived task difficulty across probes and task versions. Task difficulty ratings were the outcome, with fixed effects of task (easy vs. hard), time (probe 1–11), and their interaction, and random intercepts plus random slopes for time by participant. The model showed a significant task × time interaction (γ03 = -0.15, t = -12.04, p < .001) indicating a stronger decrease in perceived difficulty over time in the hard Stroop, as well as main effects of time and task.",Inference Specification,Statistical significance for all analyses was evaluated at α = .05 (two-sided)⁴.,"modelD = lmer(difficulty ~ task + block + task * block + (1 + block|participant), data = df) # random effect would be only (1|participant). This is with random effect and random slope
summary(modelD)
confint(modelD) # confidence intervals",match,"The paper specifies α = .05 (two-sided), and the code uses lmer with default summary output and confint() with no level argument, which by default returns 95% confidence intervals corresponding to a two-sided α = .05 criterion.",,
radtke,14,"A linear mixed-effects model assessed trajectories of boredom across time and task condition. Boredom ratings were modeled as a function of task (easy vs. hard), time (probe 1–11), and their interaction, with random intercepts and random slopes for time by participant. The interaction was significant (γ03 = -0.04, t = -3.00, p = .003), indicating a steeper increase in boredom over time in the easy Stroop, alongside significant main effects of time and task.",Model Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort, and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.","modelB = lmer(boredom ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelB)
confint(modelB) # confidence intervals",match,"The code fits a linear mixed-effects model with boredom as the outcome, fixed effects of task, time (block), and their interaction, plus random intercepts and random slopes for time by participant, as described in the paper.",,
radtke,14,"A linear mixed-effects model assessed trajectories of boredom across time and task condition. Boredom ratings were modeled as a function of task (easy vs. hard), time (probe 1–11), and their interaction, with random intercepts and random slopes for time by participant. The interaction was significant (γ03 = -0.04, t = -3.00, p = .003), indicating a steeper increase in boredom over time in the easy Stroop, alongside significant main effects of time and task.",Variable Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.

Regarding boredom, the analysis revealed a significant interaction between task and time (γ₀₃ = -0.04, t = -3.00, p = 0.003, 95% CI [-0.07, -0.01]), revealing a greater increase in boredom over time in the easy Stroop. As expected, we observed significant main effects of time (γ₀₁ = 0.30, t = 15.54, p < 0.001, 95% CI [0.26, 0.34]) and task (γ₀₂ = -1.23, t = -12.80, p < 0.001, 95% CI [-1.41, -1.04]), with increases in boredom in both tasks and significantly lower boredom in the hard Stroop task.","# 3. Variables over time ------------------------------------------------------


# Analysis: Linear Mixed Models
# using optimizer = ""bobyqa"" if problems with convergence


modelD = lmer(difficulty ~ task + block + task * block + (1 + block|participant), data = df) # random effect would be only (1|participant). This is with random effect and random slope
summary(modelD)
confint(modelD) # confidence intervals


modelDE = lmer(effort_difficulty ~ task + block + task * block +  (1 + block|participant), data = df)
summary(modelDE)
confint(modelDE) # confidence intervals

modelB = lmer(boredom ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelB)
confint(modelB) # confidence intervals

modelBE = lmer(effort_boredom ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelBE)
confint(modelBE) # confidence intervals


modelE = lmer(effort ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelE)
confint(modelE) # confidence intervals


modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df)
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df,
              control = lmerControl(optimizer = ""bobyqa""))
summary(modelF)
confint(modelF) # confidence intervals",match,"The code uses boredom as the outcome and includes task and time (block) plus their interaction as fixed effects, with random intercepts and random slopes for time by participant, matching the paper’s description of the boredom model variables and their roles.",,
radtke,14,"A linear mixed-effects model assessed trajectories of boredom across time and task condition. Boredom ratings were modeled as a function of task (easy vs. hard), time (probe 1–11), and their interaction, with random intercepts and random slopes for time by participant. The interaction was significant (γ03 = -0.04, t = -3.00, p = .003), indicating a steeper increase in boredom over time in the easy Stroop, alongside significant main effects of time and task.",Transformation Specification,Overall boredom was obtained by calculating the mean of the boredom ratings for the answered probes.,"# 2.2. Boredom ----------------------------------------------------------------

# Hypothesis: Easy Stroop greater overall boredom than hard Stroop 

# Analysis: paired t-test (overall boredom = mean of probes)


# Calculate mean boredom

df_bor <- df |> 
  group_by(participant, task) |> 
  summarize(
    mean_boredom = mean(boredom, na.rm = TRUE),
    sd_boredom = sd(boredom, na.rm = TRUE)
  )",match,Both the paper and the code describe transforming trial-level boredom probe ratings into an overall boredom score by taking the mean of the available probes per participant and task.,,
radtke,14,"A linear mixed-effects model assessed trajectories of boredom across time and task condition. Boredom ratings were modeled as a function of task (easy vs. hard), time (probe 1–11), and their interaction, with random intercepts and random slopes for time by participant. The interaction was significant (γ03 = -0.04, t = -3.00, p = .003), indicating a steeper increase in boredom over time in the easy Stroop, alongside significant main effects of time and task.",Inference Specification,Statistical significance for all analyses was evaluated at α = .05 (two-sided)⁴.,"{""code_value"":""library(lmerTest)\n...\nmodelB = lmer(boredom ~ task + block + task * block + (1 + block|participant), data = df)\nsummary(modelB)\nconfint(modelB) # confidence intervals\n...\nplot <- interact_plot(modelB, pred = \""block\"", modx = \""task\"", plot.points = FALSE, \n                      interval = TRUE, colors = c( \""darkseagreen\"", \""lightsalmon3\""),\n                      x.label = \""Time\"",y.label = \""Boredom\"",\n                      legend.main = \""Stroop Task\"", main.title = NULL,\n                      modx.labels = c(\""Easy\"", \""Hard\""))"",""evidence"":{""code_path"":""/Users/jamie/git/codebot-for-psychology/data/raw/main/codebot/materials/codebot_pairs/radtke/results_script.R"",""code_lines"":""library(lmerTest)\n...\nmodelB = lmer(boredom ~ task + block + task * block + (1 + block|participant), data = df)\nsummary(modelB)\nconfint(modelB) # confidence intervals\n...\nplot <- interact_plot(modelB, pred = \""block\"", modx = \""task\"", plot.points = FALSE, \n                      interval = TRUE, colors = c( \""darkseagreen\"", \""lightsalmon3\""),\n                      x.label = \""Time\"",y.label = \""Boredom\"",\n                      legend.main = \""Stroop Task\"", main.title = NULL,\n                      modx.labels = c(\""Easy\"", \""Hard\"")""}}}",unknown,,,
radtke,15,"A linear mixed-effects model tested how boredom-related effort changed over time in the easy and hard Stroop tasks. Boredom-related effort ratings were the outcome, predicted by fixed effects of task, time, and their interaction, with random intercepts and time slopes per participant. The task × time interaction was significant (γ03 = -0.07, t = -4.36, p < .001), showing a greater increase in boredom-related effort over time in the easy Stroop, and there was a significant main effect of time but no significant main effect of task.",Model Specification,"Changes over time concerning those variables were ana-lyzed conducting six linear mixed models including the per-ception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including ran-dom slopes for time.","# Analysis: Linear Mixed Models
# using optimizer = ""bobyqa"" if problems with convergence

modelBE = lmer(effort_boredom ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelBE)
confint(modelBE) # confidence intervals",match,"The code fits a linear mixed-effects model with boredom-related effort as the outcome, fixed effects of task, time (block), and their interaction, and random intercepts and time slopes per participant, as described in the paper.",,
radtke,15,"A linear mixed-effects model tested how boredom-related effort changed over time in the easy and hard Stroop tasks. Boredom-related effort ratings were the outcome, predicted by fixed effects of task, time, and their interaction, with random intercepts and time slopes per participant. The task × time interaction was significant (γ03 = -0.07, t = -4.36, p < .001), showing a greater increase in boredom-related effort over time in the easy Stroop, and there was a significant main effect of time but no significant main effect of task.",Variable Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time. The model for boredom related effort showed a significant interaction between task and time (γ₀₃ = -0.07, t = -4.36, p < 0.001, 95% CI [-0.10, -0.04]), indicating a greater increase in boredom related effort over time in the easy Stroop task. In line with our hypothesis, the main effect of time (γ₀₁ = 0.22, t = 10.45, p < 0.001, 95% CI [0.18, 0.27]) was significant, indicating overall increases in boredom related effort over time. The main effect of task was not significant (γ₀₂ = 0.19, t = 1.82, p = 0.069, 95% CI [-0.05, 0.39]).","# 3. Variables over time ------------------------------------------------------

# Analysis: Linear Mixed Models
# using optimizer = ""bobyqa"" if problems with convergence
...
modelBE = lmer(effort_boredom ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelBE)
confint(modelBE) # confidence intervals
...
plot <- interact_plot(modelBE, pred = ""block"", modx = ""task"", plot.points = FALSE, 
                      interval = TRUE, colors = c( ""darkseagreen"", ""lightsalmon3""),
                      x.label = ""Time"",y.label = ""Effort due to Boredom"",
                      legend.main = ""Stroop Task"", main.title = NULL,
                      modx.labels = c(""Easy"", ""Hard""))",match,"The code uses boredom-related effort as the outcome and includes task, time (block), and their interaction as fixed effects, matching the variable roles described in the paper. Random intercepts and random slopes for time per participant are also specified as in the paper’s description.",,
radtke,15,"A linear mixed-effects model tested how boredom-related effort changed over time in the easy and hard Stroop tasks. Boredom-related effort ratings were the outcome, predicted by fixed effects of task, time, and their interaction, with random intercepts and time slopes per participant. The task × time interaction was significant (γ03 = -0.07, t = -4.36, p < .001), showing a greater increase in boredom-related effort over time in the easy Stroop, and there was a significant main effect of time but no significant main effect of task.",Transformation Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.",,unknown,There is insufficient information about the code implementation to determine whether any data transformations were applied consistently with the paper’s description.,,
radtke,15,"A linear mixed-effects model tested how boredom-related effort changed over time in the easy and hard Stroop tasks. Boredom-related effort ratings were the outcome, predicted by fixed effects of task, time, and their interaction, with random intercepts and time slopes per participant. The task × time interaction was significant (γ03 = -0.07, t = -4.36, p < .001), showing a greater increase in boredom-related effort over time in the easy Stroop, and there was a significant main effect of time but no significant main effect of task.",Inference Specification,Statistical significance for all analyses was evaluated at α = .05 (two-sided)⁴.,"library(lmerTest)
...
modelBE = lmer(effort_boredom ~ task + block + task * block + (1 + block|participant), data = df)
summary(modelBE)
confint(modelBE) # confidence intervals
...
plot <- interact_plot(modelBE, pred = ""block"", modx = ""task"", plot.points = FALSE, 
                      interval = TRUE, colors = c( ""darkseagreen"", ""lightsalmon3""),
                      x.label = ""Time"",y.label = ""Boredom"",
                      legend.main = ""Stroop Task"", main.title = NULL,
                      modx.labels = c(""Easy"", ""Hard""))",match,"The paper specifies two-sided tests with α = .05, and the code uses lmerTest summary output and default confidence intervals, which correspond to two-sided 0.05-level inference. No alternative alpha level or one-sided testing is specified in the code, so the implementation is consistent with the paper’s inference specification.",,
radtke,17,"A linear mixed-effects model examined fatigue ratings over time and task condition. Fatigue was modeled with fixed effects of task (easy vs. hard) and time (probe 1–11), plus their interaction, and random intercepts and slopes for time by participant. There were significant main effects of time (γ01 = 0.29, t = 15.91, p < .001) and task (γ02 = -0.35, t = -3.51, p < .001), but the task × time interaction was not significant (p = .05), indicating fatigue increased over time in both tasks but was overall higher in the easy Stroop.",Model Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.","# 3. Variables over time ------------------------------------------------------


# Analysis: Linear Mixed Models
# using optimizer = ""bobyqa"" if problems with convergence
...
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df)
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df,
              control = lmerControl(optimizer = ""bobyqa""))",match,"The paper describes using a linear mixed model with fatigue as the outcome, fixed effects of task and time plus their interaction, and random intercepts and random slopes for time by participant; the code implements the same model structure. The only difference is naming time as 'block' in the code, which fulfills the described specification.",,
radtke,17,"A linear mixed-effects model examined fatigue ratings over time and task condition. Fatigue was modeled with fixed effects of task (easy vs. hard) and time (probe 1–11), plus their interaction, and random intercepts and slopes for time by participant. There were significant main effects of time (γ01 = 0.29, t = 15.91, p < .001) and task (γ02 = -0.35, t = -3.51, p < .001), but the task × time interaction was not significant (p = .05), indicating fatigue increased over time in both tasks but was overall higher in the easy Stroop.",Variable Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.
...
Finally, consistent with our expectations, a significant main effect of time (γ₀₁ = 0.29, t = 15.91, p < 0.001, 95% CI [0.26, 0.33]) was observed for fatigue, with increasing levels of fatigue over time. Results further revealed a significant main effect of task (γ₀₂ = -0.35, t = -3.51, p < 0.001, 95% CI [-0.54, -0.15]), with lower fatigue levels in the hard Stroop task. Our analysis indicated that the interaction between task and time was not significant (γ₀₃ = -0.03, t = -1.95, p = 0.05, 95% CI [-0.06, 0.00]).","# 3. Variables over time ------------------------------------------------------

# Analysis: Linear Mixed Models
# using optimizer = ""bobyqa"" if problems with convergence
...
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df)
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df,
              control = lmerControl(optimizer = ""bobyqa""))
summary(modelF)
confint(modelF) # confidence intervals
...
plot <- interact_plot(modelF, pred = ""block"", modx = ""task"", plot.points = FALSE, 
                      interval = TRUE, colors = c(""darkseagreen"", ""lightsalmon3""),
                      x.label = ""Time"",y.label = ""Fatigue"",
                      legend.main = ""Stroop Task"", main.title = NULL,
                      modx.labels = c(""Easy"", ""Hard""))",match,"The code uses fatigue as the outcome and includes task and time (block) plus their interaction as fixed effects, with random intercepts and random slopes for time by participant, which matches the variable roles described in the paper. The different naming of the time variable (block vs. probe) does not change the specification alignment.",,
radtke,17,"A linear mixed-effects model examined fatigue ratings over time and task condition. Fatigue was modeled with fixed effects of task (easy vs. hard) and time (probe 1–11), plus their interaction, and random intercepts and slopes for time by participant. There were significant main effects of time (γ01 = 0.29, t = 15.91, p < .001) and task (γ02 = -0.35, t = -3.51, p < .001), but the task × time interaction was not significant (p = .05), indicating fatigue increased over time in both tasks but was overall higher in the easy Stroop.",Transformation Specification,"Changes over time concerning those variables were analyzed conducting six linear mixed models including the perception of boredom, boredom related effort, task difficulty and task difficulty related effort, overall effort and fatigue as outcome variables, task (easy, hard) and time (probe one to eleven) as fixed effects accounting for differences among participants by including random intercepts and different effects of time on the outcome variables by including random slopes for time.","df <- import(""data_block_level.csv"")
...
# 3. Variables over time ------------------------------------------------------

# Analysis: Linear Mixed Models
# using optimizer = ""bobyqa"" if problems with convergence
...
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df)
modelF = lmer(fatigue ~ task + block + task * block + (1 + block|participant), data = df,
              control = lmerControl(optimizer = ""bobyqa""))
summary(modelF)
confint(modelF) # confidence intervals",match,"Neither the paper nor the code indicate any additional data transformations beyond using fatigue, task, and time/block as observed variables in the mixed model. This alignment suggests the implementation matches the described (absence of) transformation procedures.",,
