paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
avilles,12,"Multilevel linear mixed-effects growth-curve model (Model 3) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and gender, including interactions gender × age-group, gender × cohort, and gender × time. This model examined gender differences and gender–cohort interactions, finding that female established adults had higher baseline singlehood satisfaction than male established adults (b = 0.65, 95% CI [0.28, 1.02], p = .001), more pronounced gender differences in the later-born cohort (gender × cohort b = 0.42, 95% CI [0.14, 0.71], p = .003), and no gender differences in change over time.",Model Specification,"The remaining hypotheses (Hypotheses 3-10) were all tested using multilevel growth-curve models. ... In Model 3, we tested gender-related differences (Hypothesis 5) and gender–cohort interaction effects (Hypothesis 7). We did so by extending Model 2 by including participants’ gender as an additional predictor at Level 2 as well as interaction terms with time (cross-level), age group, and cohort membership (both same-level).",,unknown,There is not enough information from the code to determine whether the implemented model specification matches the multilevel growth-curve model described for Model 3 in the paper.,,
avilles,12,"Multilevel linear mixed-effects growth-curve model (Model 3) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and gender, including interactions gender × age-group, gender × cohort, and gender × time. This model examined gender differences and gender–cohort interactions, finding that female established adults had higher baseline singlehood satisfaction than male established adults (b = 0.65, 95% CI [0.28, 1.02], p = .001), more pronounced gender differences in the later-born cohort (gender × cohort b = 0.42, 95% CI [0.14, 0.71], p = .003), and no gender differences in change over time.",Variable Specification,"In Model 3, we tested gender-related differ-
ences (Hypothesis 5) and gender–cohort interaction effects 
(Hypothesis 7). We did so by extending Model 2 by includ-
ing participants’ gender as an additional predictor at Level 2 
as well as interaction terms with time (cross-level), age 
group, and cohort membership (both same-level).

""In Model 1, we tested 
intraindividual change in singles’ satisfaction (Hypothesis 
10) and examined age-related differences (Hypothesis 4). At 
Level 1, participants’ satisfaction with singlehood (or life 
satisfaction) was predicted from the person-specific inter-
cept, person-specific linear slope, and time-specific residual 
score. At Level 2, participants’ age group was added as a 
predictor and as a cross-level interaction with time. In Model 
2, we tested cohort-related differences (Hypothesis 3) and 
age–cohort interaction effects (Hypothesis 6). We did so by 
extending Model 1 by including participants’ cohort mem-
bership as an additional predictor at Level 2 as well as inter-
action terms with time (cross-level) and age group 
(same-level).""",,unknown,"The paper clearly specifies the variables and interactions in Model 3, but no corresponding code or variable definitions are provided to verify that the implementation matches this specification.",,
avilles,12,"Multilevel linear mixed-effects growth-curve model (Model 3) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and gender, including interactions gender × age-group, gender × cohort, and gender × time. This model examined gender differences and gender–cohort interactions, finding that female established adults had higher baseline singlehood satisfaction than male established adults (b = 0.65, 95% CI [0.28, 1.02], p = .001), more pronounced gender differences in the later-born cohort (gender × cohort b = 0.42, 95% CI [0.14, 0.71], p = .003), and no gender differences in change over time.",Transformation Specification,"To prepare the data for the analyses, we created two additional variables: intraindividual change over time and prevalence of singles. First, intraindividual change describes the number of years since baseline (i.e., T1), ranging from 0 (T1) to 2 (T3). This variable was necessary to examine change in singles’ satisfaction over the time of being single.

Second, we calculated the proportion of singles at T1 (Wave 1 for earlier-born cohort and Wave 11 for later-born cohort), which was done with the prevalence sample of N = 17,697 participants. Higher values indicated a greater share of singles at T1 in the respective cohort.

Personality traits … were assessed with four items each. … For each trait, we used wave-specific mean scores. … At T1, participants provided information on their age and gender (0 = male, 1 = female) in the CAPI mode.

For the remaining hypotheses (Hypotheses 3-10) and research questions (Research Questions 1 and 2), we focused on participants who were continuously single between T1 and T3 and therefore excluded participants who reported being in a romantic relationship at some point during this period … This was done to account for and illustrate changes in satisfaction over time of being single.","anchor1 <- anchor1 %>% select(id, sex_gen, ethni, cohort, age, sd3, np, sat6, sat2) %>%
  rename(sex = sex_gen,
         aget1 = age,
         relt1 = sd3,
         prevrel = np,
         lifesatt1 = sat6,
         sinsatt1 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(sex = sex - 1,
         relt1 = ifelse(relt1 == 2, 0, relt1))

anchor2 <- anchor2 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2, starts_with(""per3i"")) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:93)], na.rm = TRUE)) %>%
  mutate_at(c(96:116), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor3 <- anchor3 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2) %>%
  rename(aget3 = age,
         lifesatt3 = sat6,
         sinsatt3 = sat2) %>%
  mutate(relt3 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  replace(((.) < 0), NA) %>%
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t2_t3 = rowSums(.[c(4:163)], na.rm = TRUE)) %>%
  select(id, aget3, relt3, months_rel_t2_t3, lifesatt3, sinsatt3)

anchor11 <- anchor11 %>% select(id, sex_gen, ethni, cohort, age, relstat, np, sat6, sat2, starts_with(""per3i"")) %>%
  rename(sex = sex_gen,
         aget1 = age,
         lifesatt1 = sat6,
         sinsatt1 = sat2,
         prevrel = np) %>%
  mutate(relt1 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1),
         sex = sex - 1) %>% 
  replace(((.) < 0), NA) %>%
  mutate_at(c(10:30), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, sex, ethni, cohort, aget1, relt1, prevrel, lifesatt1, sinsatt1, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor12 <- anchor12 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1)) %>% 
  replace(((.) < 0), NA) %>%
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:163)], na.rm = TRUE)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2)

anchor13 <- anchor13 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2) %>%
  rename(aget3 = age,
         lifesatt3 = sat6,
         sinsatt3 = sat2) %>%
  mutate(relt3 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1)) %>% 
  replace(((.) < 0), NA) %>%
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t2_t3 = rowSums(.[c(4:163)], na.rm = TRUE)) %>%
  select(id, aget3, relt3, months_rel_t2_t3, lifesatt3, sinsatt3)

anchor10 <- anchor10 %>% select(id, starts_with(""per3i"")) %>%
  mutate_at(c(2:22), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>% 
  replace(((.) < 0), NA) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M  = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, extra_M, neuro_M, agree_M, consc_M, open_M)

### construct age groups ###

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 1 | histcoh == ""later-born"" & cohort == 4, ""adolescents"", NA),
         agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 2 | histcoh == ""later-born"" & cohort == 1, ""emerging"", agegroup),
         agegroup = ifelse(histcoh == ""earlier-born"" & cohort == 3 | histcoh == ""later-born"" & cohort == 2, ""established"", agegroup))

### create prevalence data

data <- data %>% group_by(cohort, histcoh) %>%
  mutate(prevalence = round(length(which(relt1 == 0)) / (length(which(relt1 == 0)) + length(which(relt1 == 1))), 3))

### single at T1 ###
data <- data %>% filter(relt1 == 0) # N = 8,321

### single throughout T1-3 ###
data <- data %>% filter(months_rel_t1_t2 == 0, relt2 == 0, months_rel_t2_t3 == 0, relt3 == 0) # N = 3,161

### missings on both well-being measures ###
data <- data %>% filter(!(is.na(lifesatt1) & is.na(sinsatt1))) # N = 3,161

### only include first-time report ###
data <- data %>% group_by(id) %>% # N = 2,936
  mutate(total = sum(n()),
         unique = ifelse(total == 1, 1, 0)) %>%
  select(-total) %>% arrange(id) %>% slice_head() %>% select(-unique)

biopart_earlier <- biopart_earlier %>% 
  mutate(relbefT1 = ifelse(relbeg > intdatw1, 0, 1)) %>% # identify which participants had relationship before T1
  filter(relbefT1 == 1) # filter the rest out

biopart_earlier <- biopart_earlier %>%
  group_by(id) %>%
  replace(((.) < 0), NA) %>%
  slice(n()) %>%
  mutate(sindur = intdatw1 - relend, # create variable sindur
         sindur = ifelse(sindur < 0, 0, sindur),
         histcoh = ""earlier-born"") %>% 
  select(id, histcoh, sindur)

biopart_later <- biopart_later %>% 
  mutate(relbefT1 = ifelse(relbeg > intdatw11, 0, 1)) %>% # identify which participants had relationship before T1
  filter(relbefT1 == 1) # filter the rest out

biopart_later <- biopart_later %>%
  group_by(id) %>%
  replace(((.) < 0), NA) %>%
  slice(n()) %>%
  mutate(sindur = intdatw11 - relend, # create variable sindur
         sindur = ifelse(sindur < 0, 0, sindur),
         histcoh = ""later-born"") %>%
  select(id, histcoh, sindur)

data <- merge(data, biopart, by = c(""id"", ""histcoh""), all.x = TRUE)

data <- data %>% select(-relt1, -months_rel_t1_t2, -relt2, -months_rel_t2_t3, -relt3)
data <- data %>% relocate(prevrel, .after = agegroup) %>%
  relocate(sindur, .after = prevrel)

################ LONG-FORMAT #######################

long_age <- data %>%
  pivot_longer(
    cols = c(aget1, aget2, aget3),
    names_to = c(""time""),
    names_pattern = ""(\\d+)"",
    names_transform = list(time = as.integer),
    values_to = ""age"")

long_lifesat <- data %>%
  pivot_longer(
    cols = c(lifesatt1, lifesatt2, lifesatt3),
    names_to = c(""time""),
    names_pattern = ""(\\d+)"",
    names_transform = list(time = as.integer),
    values_to = ""lifesat"")

long_sinsat <- data %>%
  pivot_longer(
    cols = c(sinsatt1, sinsatt2, sinsatt3),
    names_to = c(""time""),
    names_pattern = ""(\\d+)"",
    names_transform = list(time = as.integer),
    values_to = ""sinsat"")

data_long <- cbind(long_age[, c(""id"", ""sex"", ""ethni"", ""histcoh"", ""cohort"", ""time"", ""age"", ""agegroup"", ""extra_M"", ""neuro_M"", ""agree_M"", ""consc_M"", ""open_M"", ""prevalence"", ""prevrel"", ""sindur"")], long_lifesat[, ""lifesat""], long_sinsat[, ""sinsat""])
",unknown,"The code clearly implements several described transformations (personality mean scores, prevalence of singles, and restriction to continuously single participants), but it is not clear whether the intraindividual change variable coded as years since baseline (0–2) was created as described. The long-format code defines a 'time' variable taking values 1–3, and no explicit transformation to a 0–2 years-since-baseline metric is visible in the provided snippet.",,
avilles,12,"Multilevel linear mixed-effects growth-curve model (Model 3) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and gender, including interactions gender × age-group, gender × cohort, and gender × time. This model examined gender differences and gender–cohort interactions, finding that female established adults had higher baseline singlehood satisfaction than male established adults (b = 0.65, 95% CI [0.28, 1.02], p = .001), more pronounced gender differences in the later-born cohort (gender × cohort b = 0.42, 95% CI [0.14, 0.71], p = .003), and no gender differences in change over time.",Inference Specification,"Given the number of statistical models, we evaluated significance of the multilevel growth-curve models at α level of .01 to address potentially inflated Type 1 error rates. We only interpreted coefficients that were significant and showed effects in the same direction in the models with and without controlling for gender.",,unknown,"The paper specifies an alpha level of .01 and additional criteria for interpreting coefficients, but no corresponding code or output is provided to verify whether these inference rules were implemented. Without code evidence on p-value thresholds or filtering rules, alignment cannot be determined.",,
avilles,16,"Multilevel linear mixed-effects growth-curve model (Model 4) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and neuroticism, including neuroticism × age-group, neuroticism × cohort, and neuroticism × time interactions. The analysis evaluated associations between neuroticism and singlehood satisfaction and possible cohort moderation; neuroticism was negatively associated with baseline singlehood satisfaction (b = −0.56, 95% CI [−0.68, −0.44], p < .001), and this effect remained when controlling for all Big Five traits, with no consistent cohort moderation and no effect on change over time.",Model Specification,"“The remaining hypotheses (Hypotheses 3-10) were all tested using multilevel growth-curve models. … In Model 4, we tested the effects of extraversion and neuroticism on singles’ satisfaction (Hypotheses 8 and 9) and personality–cohort interaction effects (Research Questions 1 and 2).”",,unknown,"No code related to this analysis was provided, so it is impossible to determine whether the implementation matches the described multilevel growth-curve model (Model 4).",,
avilles,16,"Multilevel linear mixed-effects growth-curve model (Model 4) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and neuroticism, including neuroticism × age-group, neuroticism × cohort, and neuroticism × time interactions. The analysis evaluated associations between neuroticism and singlehood satisfaction and possible cohort moderation; neuroticism was negatively associated with baseline singlehood satisfaction (b = −0.56, 95% CI [−0.68, −0.44], p < .001), and this effect remained when controlling for all Big Five traits, with no consistent cohort moderation and no effect on change over time.",Variable Specification,"In Model 4, we tested the effects of extraversion and neuroticism on singles’ satisfaction (Hypotheses 8 and 9) and personality–cohort interaction effects (Research Questions 1 and 2). Similar to Model 3, we extended Model 2 by including participants’ extraversion (or neuroticism, respectively) at Level 2 as well as their interaction terms with time (cross-level), age group, and cohort membership (both same-level). After computing the models for both traits separately, we included all Big Five traits simultaneously to control for variance shared by all five traits.",,unknown,"The variable roles and specifications in the model (outcome vs. predictors, interactions, controls) are described in the paper, but no corresponding code snippets are provided to verify that the implementation matches this description.",,
avilles,16,"Multilevel linear mixed-effects growth-curve model (Model 4) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and neuroticism, including neuroticism × age-group, neuroticism × cohort, and neuroticism × time interactions. The analysis evaluated associations between neuroticism and singlehood satisfaction and possible cohort moderation; neuroticism was negatively associated with baseline singlehood satisfaction (b = −0.56, 95% CI [−0.68, −0.44], p < .001), and this effect remained when controlling for all Big Five traits, with no consistent cohort moderation and no effect on change over time.",Transformation Specification,"For each trait, we used wave-specific mean scores.

""To prepare the data for the analyses, we created two additional variables: intraindividual change over time and prevalence of singles. First, intraindividual change describes the number of years since baseline (i.e., T1), ranging from 0 (T1) to 2 (T3).""","### Big Five mean scores (wave-specific) and item recoding
anchor2 <- anchor2 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2, starts_with(""per3i"")) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:93)], na.rm = TRUE)) %>%
  mutate_at(c(96:116), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor11 <- anchor11 %>% select(id, sex_gen, ethni, cohort, age, relstat, np, sat6, sat2, starts_with(""per3i"")) %>%
  rename(sex = sex_gen,
         aget1 = age,
         lifesatt1 = sat6,
         sinsatt1 = sat2,
         prevrel = np) %>%
  mutate(relt1 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1),
         sex = sex - 1) %>% 
  replace(((.) < 0), NA) %>%
  mutate_at(c(10:30), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, sex, ethni, cohort, aget1, relt1, prevrel, lifesatt1, sinsatt1, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor10 <- anchor10 %>% select(id, starts_with(""per3i"")) %>%
  mutate_at(c(2:22), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>% 
  replace(((.) < 0), NA) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M  = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, extra_M, neuro_M, agree_M, consc_M, open_M)

### Long-format data and time variable for growth-curve models
long_age <- data %>%
  pivot_longer(
    cols = c(aget1, aget2, aget3),
    names_to = c(""time""),
    names_pattern = ""(\\d+)"",
    names_transform = list(time = as.integer),
    values_to = ""age"")

long_sinsat <- data %>%
  pivot_longer(
    cols = c(sinsatt1, sinsatt2, sinsatt3),
    names_to = c(""time""),
    names_pattern = ""(\\d+)"",
    names_transform = list(time = as.integer),
    values_to = ""sinsat"")

data_long <- cbind(long_age[, c(""id"", ""sex"", ""ethni"", ""histcoh"", ""cohort"", ""time"", ""age"", ""agegroup"", ""extra_M"", ""neuro_M"", ""agree_M"", ""consc_M"", ""open_M"", ""prevalence"", ""prevrel"", ""sindur"")], long_lifesat[, ""lifesat""], long_sinsat[, ""sinsat""])",unknown,"The code clearly implements wave-specific mean scores for the Big Five traits as described, but it is unclear whether the time variable is ultimately transformed to match the paper’s definition of intraindividual change (years since baseline, 0–2).",,
avilles,16,"Multilevel linear mixed-effects growth-curve model (Model 4) predicting singlehood satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and neuroticism, including neuroticism × age-group, neuroticism × cohort, and neuroticism × time interactions. The analysis evaluated associations between neuroticism and singlehood satisfaction and possible cohort moderation; neuroticism was negatively associated with baseline singlehood satisfaction (b = −0.56, 95% CI [−0.68, −0.44], p < .001), and this effect remained when controlling for all Big Five traits, with no consistent cohort moderation and no effect on change over time.",Inference Specification,"Given the number of statistical models, we evaluated significance of the multilevel growth-curve models at α level of .01 to address potentially inflated Type 1 error rates. We only interpreted coefficients that were significant and showed effects in the same direction in the models with and without controlling for gender.",,unknown,"The paper clearly specifies an alpha level of .01 and an interpretation rule across models, but no corresponding code snippets are provided to verify how significance thresholds or interpretation criteria were implemented.",,
avilles,17,"Multilevel linear mixed-effects growth-curve model (Model 4) predicting life satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and neuroticism, including neuroticism × age-group, neuroticism × cohort, and neuroticism × time interactions. This model tested whether neuroticism was related to life satisfaction among singles and whether that relation differed by cohort; neuroticism was robustly negatively associated with life satisfaction at baseline (b = −0.70, 95% CI [−0.78, −0.62], p < .001), with no reliable cohort moderation (neuroticism × cohort p ≈ .056) and no effect on within-person change.",Model Specification,"In Model 4, we tested the effects of extraversion (Hypothesis 8) and neuroticism (Hypothesis 9) on satisfaction. Similar to Model 3, we extended Model 2 by including participants’ extraversion (or neuroticism, respectively) at Level 2 as well as their interaction terms with time (cross-level), age group, and cohort membership (both same-level).",,unknown,There is no relevant code provided to assess whether the implemented model specification matches the multilevel linear mixed-effects growth-curve model described in the paper.,,
avilles,17,"Multilevel linear mixed-effects growth-curve model (Model 4) predicting life satisfaction from time (Level 1) and Level-2 predictors age group, cohort membership, and neuroticism, including neuroticism × age-group, neuroticism × cohort, and neuroticism × time interactions. This model tested whether neuroticism was related to life satisfaction among singles and whether that relation differed by cohort; neuroticism was robustly negatively associated with life satisfaction at baseline (b = −0.70, 95% CI [−0.78, −0.62], p < .001), with no reliable cohort moderation (neuroticism × cohort p ≈ .056) and no effect on within-person change.",Variable Specification,"In Model 4, we tested the effects of extraversion and neuroticism on singles’ satisfaction (Hypotheses 8 and 9) and personality–cohort interaction effects (Research Questions 1 and 2). Similar to Model 3, we extended Model 2 by including participants’ extraversion (or neuroticism, respectively) at Level 2 as well as their interaction terms with time (cross-level), age group, and cohort membership (both same-level).

We examined four models for satisfaction with singlehood and four models for life satisfaction. … At Level 1, participants’ satisfaction with singlehood (or life satisfaction) was predicted from the person-specific intercept, person-specific linear slope, and time-specific residual score. At Level 2, participants’ age group was added as a predictor and as a cross-level interaction with time.

Neuroticism was negatively related to life satisfaction at T1 (b = −0.70, 95% CI [−0.78, −0.62], p < .001). … Effects of neuroticism on life satisfaction were unrelated to cohort membership, as we found no significant interaction effect (b = 0.11, 95% CI [−0.01, 0.22], p = .056). No effects of neuroticism were found on the intraindividual change in life satisfaction.",,unknown,"No relevant code excerpts were provided, so it is impossible to determine whether the variables and their roles in the implementation match the paper’s description of Model 4.",,
